config_id	p_bio_temp	p_bio_bias	proxy_drop_weight	avg_mse	avg_bz_mse	score
1	1.45	0.5	0.25	0.7791784107685089	0.11865369789302349	0.508242903277278
2	1.45	0.5	0.3	0.7687025219202042	0.12409017235040665	0.5084414333105087
3	1.45	0.5	0.35	0.7581540197134018	0.13010844960808754	0.5091854594647884
4	1.5	0.5	0.25	0.7511435002088547	0.1306753922253847	0.506247142329812
5	1.5	0.5	0.3	0.7419909238815308	0.13615340180695057	0.507148863747716
6	1.5	0.5	0.35	0.7330935597419739	0.1421404629945755	0.5086872428655624
7	1.55	0.5	0.25	0.7258220016956329	0.14327078312635422	0.5061817839741707
8	1.55	0.5	0.3	0.7180405408143997	0.1484584305435419	0.5074787009507418
9	1.55	0.5	0.35	0.7107931822538376	0.15417445078492165	0.5095710419118404
