dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n50000	1.56672757767288	0	3.49506666779656	0	0	0	0.0335448870206244	0	1.4585941563301	0	0.753510237478763	0	1.53216075484292	0	0	0	0.176479099013349	0	0.722541916742256	0	2.92586842132178	0	2.49924140791545	0	0.0090015797226891	0	997	0	64.583	0	1	49850000	22148934	7150429	20550637	13250000	265	NA
