config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
182	0.0	0.0	False	False	1.8	-0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.663369136895877	0.18406396104710115	0.5157485294950397
183	0.0	0.0	False	False	1.8	-0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.663369136895877	0.18406396104710115	0.5157485294950397
100	0.0	0.0	False	False	1.5	-0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.0	0.7867957098329248	0.12246875615597257	0.5158666110724349
101	0.0	0.0	False	False	1.5	-0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.7867957098329248	0.12246875615597257	0.5158666110724349
102	0.0	0.0	False	False	1.5	-0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.7867957098329248	0.12246875615597257	0.5158666110724349
13	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7991813890611292	0.11665217176543194	0.5162428662959966
14	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7991813890611292	0.11665217176543194	0.5162428662959966
15	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7991813890611292	0.11665217176543194	0.5162428662959966
91	0.0	0.0	False	False	1.5	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.0	0.6546338594563785	0.19085880484898662	0.5181757345771759
92	0.0	0.0	False	False	1.5	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.6546338594563785	0.19085880484898662	0.5181757345771759
93	0.0	0.0	False	False	1.5	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.6546338594563785	0.19085880484898662	0.5181757345771759
241	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.8411428521698388	0.0982527027180902	0.5188241288030095
242	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.8411428521698388	0.0982527027180902	0.5188241288030095
243	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.8411428521698388	0.0982527027180902	0.5188241288030095
10	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.0	0.7952082564458193	0.12143335779460135	0.519037486017511
11	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.7952082564458193	0.12143335779460135	0.519037486017511
12	0.0	0.0	False	False	1.2	-0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.7952082564458193	0.12143335779460135	0.519037486017511
238	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.839630787614659	0.09989551688559112	0.5197109106929206
239	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.839630787614659	0.09989551688559112	0.5197109106929206
240	0.0	0.0	False	False	1.8	0.5	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.839630787614659	0.09989551688559112	0.5197109106929206
199	0.0	0.0	False	False	1.8	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.0	0.6365075978115848	0.20147529894751207	0.5197290978533045
200	0.0	0.0	False	False	1.8	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.6365075978115848	0.20147529894751207	0.5197290978533045
201	0.0	0.0	False	False	1.8	0.0	0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.6365075978115848	0.20147529894751207	0.5197290978533045
1	0.0	0.0	False	False	1.2	-0.5	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.0	0.6439631047455182	0.19838049783764566	0.5203620502104047
2	0.0	0.0	False	False	1.2	-0.5	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	0.5	0.6439631047455182	0.19838049783764566	0.5203620502104047
3	0.0	0.0	False	False	1.2	-0.5	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	2.0	knn	20	0.0	0.0	labeled	ae	1.0	0.6439631047455182	0.19838049783764566	0.5203620502104047
