dataset	transform	seed	runtime_sec	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
groups_balanced_moderate_drop	raw	42	143.2181710661389	0.19159180147467123	0.24374751808783873	0.024671059773185768	0.3259466006080752	1.1006255032171082	0.8361720888205959	0.9023358757806351	0.9982005329951052	0.9956513413594901	0.9982005329951052	0.9954020612606146	3.0
