seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9928121338231558	0.9846885591711968				0.2309632650576532	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.6591885214260786	0.7777715090254627				0.2041079979389906	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	9	0.41544420612874805	0.6636877729781119				0.20418939692899585	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.993409392883238	0.9858729437835646				0.305832140147686	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.6508704570894718	0.7755719864993835				0.29145571892149746	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.400384501541547	0.6511160783049494				0.26880001393146813	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9934021797289163	0.9853487377822522				0.4389225209597498	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	4	0.9017079215566336	0.9111411059202728				0.4632137070875615	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	7	0.5255077641521784	0.7189866867372119				0.47459691506810486	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9934093422314305	0.9856984472051393				0.21156185888685286	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6502701974453137	0.775423188941371				0.23571449518203735	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	10	0.39732870203876575	0.6490216134668619				0.20400994713418186	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.994006960604788	0.9868829419525187				0.2974594619590789	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7341519143463825	0.8194253280176368				0.2967111330945045	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.43832062790891113	0.6723272326702123				0.2938145841471851	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9946048937444701	0.9879234201633059				0.5170697779394686	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9946048937444701	0.9879234201633059				0.5307977320626378	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	8	0.5332403520863497	0.7069094141947697				0.4937998801469803	groups_balanced_moderate_drop	raw	42
