seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9928121338231558	0.9846885591711968				0.22689020913094282	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.781827211147614	0.8282906765926618				0.21440905588679016	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	11	0.38752723760434254	0.6393220542524798				0.2093309280462563	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9922188490198967	0.9831579016854002				0.29446091898716986	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	5	0.7741602613800201	0.8330396702657449				0.28742488799616694	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.4336784990749861	0.658496093792217				0.2769582730252296	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9928047400160382	0.9841643003352262				0.48433984303846955	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	4	0.8605365734322892	0.8897397536416137				0.4721690299920738	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	6	0.606574737239544	0.7600338268192465				0.4764530579559505	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9928121338231558	0.9846885591711968				0.21911469916813076	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.7229011370831918	0.8003907020508135				0.21867913915775716	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	10	0.4320549255783721	0.659604469673773				0.21249655704014003	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.994006960604788	0.9868829419525187				0.32596184709109366	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7811179626240914	0.8373726142356962				0.3032696871086955	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	10	0.4166055428617069	0.6554598691650411				0.2833673460409045	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9928120803072583	0.9845758225278488				0.49097284208983183	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9928120803072583	0.9845758225278488				0.5078466341365129	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	8	0.49812228871942354	0.6989057732030184				0.5276351522188634	groups_balanced_moderate_drop	raw	42
