seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9910254607216709	0.9810517053860051				0.23011949914507568	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.7278470772478425	0.7995547317525047				0.2061540000140667	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	10	0.43397631195654973	0.656079928699262				0.20185087388381362	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9910174139086264	0.9806399412017843				0.2926328869070858	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.6645032190664908	0.776155101763602				0.27519577206112444	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.427403515731264	0.6593376708586178				0.26426028017885983	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9934024899203349	0.9852047299124774				0.42611010116524994	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	3	0.9934024899203349	0.9852047299124774				0.4710630460176617	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	7	0.5218373448699145	0.717950832602357				0.47967686504125595	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9928121338231558	0.9846885591711968				0.23011391586624086	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6558409679882781	0.7746480870299021				0.22571838297881186	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	12	0.40690672539846995	0.6392072019488008				0.21913389186374843	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.9928121338231558	0.9846885591711968				0.3206104920245707	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	4	0.8646357301675806	0.8920579795082021				0.31463193194940686	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.41798895901986	0.6628364968766784				0.29854120616801083	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9934093422314305	0.9856984472051393				0.4072654158808291	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9928120803072583	0.9845758225278488				0.4211874178145081	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	9	0.42633818139968904	0.6657980090853867				0.4678267380222678	groups_balanced_moderate_drop	raw	42
