seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9928121338231558	0.9846885591711968				0.23509457986801863	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.6591885214260786	0.7777715090254627				0.2049881829880178	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	9	0.41544420612874805	0.6636877729781119				0.2054104011040181	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.993409392883238	0.9858729437835646				0.3056233578827232	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.6508704570894718	0.7755719864993835				0.29225921677425504	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.400384501541547	0.6511160783049494				0.2691626390442252	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9934021797289163	0.9853487377822522				0.4757669121026993	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	4	0.9017079215566336	0.9111411059202728				0.4660777959506959	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	7	0.5255077641521784	0.7189866867372119				0.5179553818888962	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9934093422314305	0.9856984472051393				0.2072975649498403	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6502701974453137	0.775423188941371				0.20568940206430852	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	10	0.39732870203876575	0.6490216134668619				0.2041147470008582	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.994006960604788	0.9868829419525187				0.30220364080742	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7341519143463825	0.8194253280176368				0.2971096751280129	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.43832062790891113	0.6723272326702123				0.2932721208781004	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9946048937444701	0.9879234201633059				0.5156302130781114	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9946048937444701	0.9879234201633059				0.5350418009329587	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	8	0.5332403520863497	0.7069094141947697				0.5001310131046921	groups_balanced_moderate_drop	raw	42
