config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
676	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.748322119787066	0.13190402296720424	0.5060650828607373
677	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.748322119787066	0.13190402296720424	0.5060650828607373
678	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.748322119787066	0.13190402296720424	0.5060650828607373
658	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.7738808031207122	0.11935152410220037	0.5062919256625564
659	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.7738808031207122	0.11935152410220037	0.5062919256625564
660	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.7738808031207122	0.11935152410220037	0.5062919256625564
673	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7481537262052673	0.13221935369789248	0.5062962168005262
674	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7481537262052673	0.13221935369789248	0.5062962168005262
675	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7481537262052673	0.13221935369789248	0.5062962168005262
655	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7736973991346969	0.11964876127594726	0.5064974608432957
656	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7736973991346969	0.11964876127594726	0.5064974608432957
657	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7736973991346969	0.11964876127594726	0.5064974608432957
688	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.7924705193513014	0.11124988179316918	0.5074851414688198
689	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.7924705193513014	0.11124988179316918	0.5074851414688198
690	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.7924705193513014	0.11124988179316918	0.5074851414688198
685	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7922726156650579	0.11147399421628462	0.5076103020488136
686	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7922726156650579	0.11147399421628462	0.5076103020488136
687	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.6	0.3	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7922726156650579	0.11147399421628462	0.5076103020488136
670	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.8226301017874392	0.0972330845883763	0.5085481354820959
671	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.8226301017874392	0.0972330845883763	0.5085481354820959
672	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.8226301017874392	0.0972330845883763	0.5085481354820959
667	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.8224071636556389	0.0974448898706638	0.5086484716984833
668	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.8224071636556389	0.0974448898706638	0.5086484716984833
669	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.3	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.8224071636556389	0.0974448898706638	0.5086484716984833
730	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.02	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.7575329798967445	0.131901014017533	0.5106675039659052
731	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.02	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.7575329798967445	0.131901014017533	0.5106675039659052
732	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.02	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.7575329798967445	0.131901014017533	0.5106675039659052
784	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.05	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.0	0.757537446186022	0.131901014017533	0.510669737110544
785	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.05	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	0.5	0.757537446186022	0.131901014017533	0.510669737110544
786	0.0	0.0	False	False	3.0	1.0	0.998	0.0	0.05	0.0	0.0	0.0	1.0	0.3	0.5	2.0	knn	20	0.0	8.0	labeled	ae	1.0	0.757537446186022	0.131901014017533	0.510669737110544
