dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7631419360637665	0.014973355282084213	1.4953072905540465	0.03129971122449901	0.1427442491054535	0.005252416855274173	0.0	0.0	153.14362720688806	3.5824601586072142	10	5455000	2708148	794605	1952247	
dataset_3_types_unequal	1.3649795055389404	0.036279469024062955	2.346243715286255	0.06349418972527093	0.09268788918852806	0.0029206699999422556	0.0	0.0	153.36250264309928	2.99645727452849	10	5415000	3120362	757752	1536886	
dataset_4_types_rare	0.7003243505954743	0.010824655681806683	1.5010222434997558	0.024934767738274792	0.15486472398042678	0.0033941080708595438	0.0	0.0	152.2461081205867	2.7637703550265176	10	5470000	2468460	810776	2190764	
dataset_multibatch_dropout	0.5722099661827087	0.008114075875117662	1.2948288083076478	0.02063528238227281	0.1664613217115402	0.004652920475135663	0.0	0.0	148.4886239962012	5.194046345356777	10	5465000	2312031	801649	2351320	
