dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n90000	0.536301033689558	0	1.16656452892879	0	0.000166593946397737	0	0.0367917681402821	0	0.581410089292202	0	0.466977715902024	0	0.868936263447939	0	6.58726533557901e-05	0	0.184976241741711	0	0.481917636972256	0	1.48057556154037	0	1.46139494302485	0	0.00834476303502684	0	998	0	1647.803	0	1	89820000	40077342	11259116	38483542	26100000	290	NA
