seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	10	0.2	3	0.5073019165168037	0.42121862734005217				0.26107432693243027	groups_rare_high_drop	all_obs0.05	42
42	50	10	0.5	6	0.4052004542438963	0.4195531561979029				0.2561550810933113	groups_rare_high_drop	all_obs0.05	42
42	50	10	1.0	13	0.1707755934292774	0.3156134177998618				0.24005407094955444	groups_rare_high_drop	all_obs0.05	42
42	50	15	0.2	2	0.5636618599379906	0.46319456424517746				0.3769671730697155	groups_rare_high_drop	all_obs0.05	42
42	50	15	0.5	6	0.44337217010544594	0.431864795005951				0.33947786688804626	groups_rare_high_drop	all_obs0.05	42
42	50	15	1.0	11	0.2415828097078164	0.3509221522574006				0.3250325240660459	groups_rare_high_drop	all_obs0.05	42
42	50	30	0.2	3	0.5416791847792951	0.44665943171266625				0.5003304020501673	groups_rare_high_drop	all_obs0.05	42
42	50	30	0.5	5	0.4046271989151601	0.4451199094330209				0.5218385239131749	groups_rare_high_drop	all_obs0.05	42
42	50	30	1.0	9	0.26512309036850834	0.3827291032070225				0.5675325649790466	groups_rare_high_drop	all_obs0.05	42
42	20	10	0.2	3	0.557214807873299	0.44328739746682927				0.24675397598184645	groups_rare_high_drop	all_obs0.1	42
42	20	10	0.5	6	0.38434960161760695	0.42226935962093753				0.2408604531083256	groups_rare_high_drop	all_obs0.1	42
42	20	10	1.0	12	0.17357225379671995	0.3215268256168751				0.22736335708759725	groups_rare_high_drop	all_obs0.1	42
42	20	15	0.2	3	0.5060792652143049	0.4359229965108989				0.368072320939973	groups_rare_high_drop	all_obs0.1	42
42	20	15	0.5	6	0.45806427434402236	0.4346481856377717				0.352647690102458	groups_rare_high_drop	all_obs0.1	42
42	20	15	1.0	10	0.23766520450878903	0.35589594682766507				0.32046186504885554	groups_rare_high_drop	all_obs0.1	42
42	20	30	0.2	2	0.5726024758501439	0.4738485523267779				0.5623203951399773	groups_rare_high_drop	all_obs0.1	42
42	20	30	0.5	5	0.48582548116044527	0.46458001047591524				0.6156525339465588	groups_rare_high_drop	all_obs0.1	42
42	20	30	1.0	8	0.30116001877923004	0.3873173658002786				0.5513161451090127	groups_rare_high_drop	all_obs0.1	42
42	50	10	0.2	2	0.4369143464807874	0.39847927707448116				0.2481722889933735	groups_rare_high_drop	all_obs0.1	42
42	50	10	0.5	5	0.5340437396734973	0.4651665350648176				0.26103388890624046	groups_rare_high_drop	all_obs0.1	42
42	50	10	1.0	13	0.1740650673473435	0.31760892852648553				0.24712312500923872	groups_rare_high_drop	all_obs0.1	42
