dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.1725	0.0	0.7998	0.0	0.8305	0.0	0.9333	0.0	15.979507446289062	0.0	1	30	935	cell_type1	
darmanis_top1000markers	0.277	0.0	0.6782	0.0	0.7925	0.0	0.8667	0.0	3.5166122913360596	0.0	1	420	1000	cell_type1	
deng_top1000markers	0.4587	0.0	0.9073	0.0	0.8749	0.0	0.9478	0.0	3.421182632446289	0.0	1	268	1000	cell_type1	
pollen_top1000markers	0.555	0.0	0.7882	0.0	0.8966	0.0	0.9097	0.0	3.450711488723755	0.0	1	299	1000	cell_type1	
usoskin_top1000markers	0.2202	0.0	0.7911	0.0	0.7747	0.0	0.8762	0.0	5.174468994140625	0.0	1	622	1000	cell_type1	
