seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9928121338231558	0.9846885591711968				0.225897713098675	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.6591885214260786	0.7777715090254627				0.21017813496291637	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	9	0.41544420612874805	0.6636877729781119				0.20502144400961697	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.993409392883238	0.9858729437835646				0.309467219049111	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.6508704570894718	0.7755719864993835				0.2960456090513617	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.400384501541547	0.6511160783049494				0.2769175220746547	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9934021797289163	0.9853487377822522				0.43836457189172506	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	4	0.9017079215566336	0.9111411059202728				0.464871492004022	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	7	0.5255077641521784	0.7189866867372119				0.47705045621842146	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9934093422314305	0.9856984472051393				0.20855387789197266	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6502701974453137	0.775423188941371				0.20567272696644068	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	10	0.39732870203876575	0.6490216134668619				0.20396824390627444	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.994006960604788	0.9868829419525187				0.29755934909917414	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7341519143463825	0.8194253280176368				0.29664714890532196	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.43832062790891113	0.6723272326702123				0.3005648229736835	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9946048937444701	0.9879234201633059				0.5440051280893385	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9946048937444701	0.9879234201633059				0.5356818749569356	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	8	0.5332403520863497	0.7069094141947697				0.49948375578969717	groups_balanced_moderate_drop	raw	42
