config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	avg_rmse	avg_bz_rmse	score
1	0.0	0.7	0.8	0.7666121423244476	0.043139377143234015	0.42644544830545783
7	0.0	1.3	0.8	0.7773670554161072	0.037815351504832506	0.4264988792128861
4	0.0	1.0	0.8	0.7725823819637299	0.040326430927962065	0.426617621909827
8	0.0	1.3	1.0	0.7711513042449951	0.04692172771319747	0.43249737983569503
2	0.0	0.7	1.0	0.7583225965499878	0.053469374775886536	0.43263067305088043
5	0.0	1.0	1.0	0.7654004544019699	0.05000970512628555	0.4327099323272705
3	0.0	0.7	1.2	0.7510732114315033	0.06087026372551918	0.43640686944127083
6	0.0	1.0	1.2	0.7588088512420654	0.05797975230962038	0.4373841779306531
9	0.0	1.3	1.2	0.7653109729290009	0.05493569653481245	0.4375911829993129
16	0.5	1.3	0.8	0.7551815509796143	0.09823904000222683	0.47582981549203396
13	0.5	1.0	0.8	0.7486623823642731	0.10223842971026897	0.4765696208924055
10	0.5	0.7	0.8	0.7408761233091354	0.10669243894517422	0.47713050059974194
17	0.5	1.3	1.0	0.7468367516994476	0.11016482673585415	0.48358320258557796
14	0.5	1.0	1.0	0.7394313514232635	0.11495576240122318	0.48467143811285496
11	0.5	0.7	1.0	0.730783611536026	0.12032667361199856	0.48571847938001156
18	0.5	1.3	1.2	0.7395706921815872	0.12095803208649158	0.4907433781772852
15	0.5	1.0	1.2	0.7315520644187927	0.12634911388158798	0.49212514609098434
12	0.5	0.7	1.2	0.7225973457098007	0.1314548570662737	0.49275352992117405
25	1.0	1.3	0.8	0.7418839931488037	0.12494580261409283	0.4958877991884947
22	1.0	1.0	0.8	0.734603226184845	0.1303451731801033	0.4976467862725258
19	1.0	0.7	0.8	0.7262603938579559	0.1363834496587515	0.49951364658772945
26	1.0	1.3	1.0	0.7334351688623428	0.1394213456660509	0.5061389300972223
23	1.0	1.0	1.0	0.7257383763790131	0.14576593227684498	0.5086351204663515
20	1.0	0.7	1.0	0.717306837439537	0.15277322381734848	0.511426642537117
27	1.0	1.3	1.2	0.7268478721380234	0.15226802974939346	0.5156919658184052
24	1.0	1.0	1.2	0.7192160189151764	0.15932677686214447	0.5189347863197327
21	1.0	0.7	1.2	0.7114122807979584	0.16621093824505806	0.5219170786440372
