config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
50	0.0	0.0	False	False	3.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.0783397055411397	0.04657523007563807	0.5857450828462079
51	0.0	0.0	False	False	3.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.0783397055411397	0.04657523007563807	0.5857450828462079
52	0.0	0.0	False	False	3.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.0784686602438538	0.0465247866366145	0.5857591167585414
53	0.0	0.0	False	False	3.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.0784686602438538	0.0465247866366145	0.5857591167585414
54	0.0	0.0	False	False	3.0	1.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.0784686602438538	0.0465247866366145	0.5857591167585414
64	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.0	1.1979224735391591	0.03240177539897964	0.6313630121685592
65	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.5	1.1979224735391591	0.03240177539897964	0.6313630121685592
66	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	1.0	1.1979224735391591	0.03240177539897964	0.6313630121685592
67	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.0	1.1980640960648403	0.03236328580575924	0.6313953338381794
68	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.1980640960648403	0.03236328580575924	0.6313953338381794
69	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.1980640960648403	0.03236328580575924	0.6313953338381794
70	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.1982058632512518	0.032324885032461635	0.6314278166580876
71	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.1982058632512518	0.032324885032461635	0.6314278166580876
72	0.0	0.0	False	False	3.0	2.0	0.999	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.1982058632512518	0.032324885032461635	0.6314278166580876
1	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.0	1.2766124488584092	0.02558624372338908	0.6638924681525937
2	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.5	1.2766124488584092	0.02558624372338908	0.6638924681525937
3	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	1.0	1.2766124488584092	0.02558624372338908	0.6638924681525937
4	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.0	1.2776236192804558	0.0253843829597391	0.664196192599967
5	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.2776236192804558	0.0253843829597391	0.664196192599967
6	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	1.0	1.2776236192804558	0.0253843829597391	0.664196192599967
7	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.0	1.278641283300391	0.02518503042886225	0.6645056720790578
8	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	0.5	1.278641283300391	0.02518503042886225	0.6645056720790578
9	0.0	0.0	False	False	2.0	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	10.0	labeled	ae	1.0	1.278641283300391	0.02518503042886225	0.6645056720790578
19	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.0	1.5076931276668828	0.013027503700859531	0.7668740675343009
20	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	0.5	1.5076931276668828	0.013027503700859531	0.7668740675343009
21	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	6.0	labeled	ae	1.0	1.5076931276668828	0.013027503700859531	0.7668740675343009
22	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.0	1.5085539431244082	0.012928080045713108	0.7672050516079172
23	0.0	0.0	False	False	2.0	2.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	knn	20	0.0	8.0	labeled	ae	0.5	1.5085539431244082	0.012928080045713108	0.7672050516079172
