config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	avg_rmse	avg_bz_rmse	score
71	0.5	1.6	0.6	0.7735167443752289	0.07220344431698322	0.45896181650459766
37	0.25	1.0	0.8	0.7582424581050873	0.08115736953914165	0.4602785985916853
66	0.5	1.3	0.6	0.7681845873594284	0.07751075178384781	0.461603045463562
32	0.25	0.7	0.8	0.7501257508993149	0.08681879844516516	0.4618816738948226
27	0.25	0.5	0.8	0.7438312023878098	0.09095640014857054	0.4628720013424754
61	0.5	1.0	0.6	0.7616574466228485	0.08345430996268988	0.46428303327411413
48	0.25	1.6	1.0	0.7636129260063171	0.08265533670783043	0.464461799710989
96	0.75	1.6	0.6	0.7704541087150574	0.08056897111237049	0.4657960254698992
43	0.25	1.3	1.0	0.7571418881416321	0.08799877017736435	0.4665697142481804
56	0.5	0.7	0.6	0.7536528259515762	0.09013699181377888	0.466963404789567
72	0.5	1.6	0.8	0.7655481845140457	0.08566775172948837	0.46844184398651123
38	0.25	1.0	1.0	0.7493613213300705	0.09391335118561983	0.4685940118506551
51	0.5	0.5	0.6	0.7473668903112411	0.09499334171414375	0.46867678686976433
91	0.75	1.3	0.6	0.7642501443624496	0.08741768077015877	0.4695427529513836
33	0.25	0.7	1.0	0.7400980889797211	0.1004102798178792	0.47045932430773973
121	1.0	1.6	0.6	0.768036499619484	0.08677563164383173	0.4707938814535737
49	0.25	1.6	1.2	0.7573471665382385	0.09259617328643799	0.47126975655555725
67	0.5	1.3	0.8	0.758945882320404	0.09215483162552118	0.4716277727857232
28	0.25	0.5	1.0	0.733117938041687	0.10507425107061863	0.47163322009146214
86	0.75	1.0	0.6	0.7566816657781601	0.0949017871171236	0.47324262000620365
44	0.25	1.3	1.2	0.7500374019145966	0.09857677668333054	0.4735954776406288
62	0.5	1.0	0.8	0.7509967982769012	0.09900502860546112	0.47450342774391174
116	1.0	1.3	0.6	0.7610822767019272	0.09459331817924976	0.47513445653021336
97	0.75	1.6	0.8	0.7620510756969452	0.09457387402653694	0.47559941187500954
39	0.25	1.0	1.2	0.7413887530565262	0.10493440553545952	0.4756287820637226
73	0.5	1.6	1.0	0.7583280205726624	0.0971730537712574	0.4763370640575886
81	0.75	0.7	0.6	0.7475102990865707	0.10291106440126896	0.47666621394455433
50	0.25	1.6	1.4	0.7515809684991837	0.10121950134634972	0.47700998559594154
57	0.5	0.7	0.8	0.7414839118719101	0.10646327212452888	0.47720522806048393
34	0.25	0.7	1.2	0.7313792407512665	0.11167196556925774	0.477361585944891
30	0.25	0.5	1.4	0.719420775771141	0.11793963611125946	0.47765002399683
29	0.25	0.5	1.2	0.7242817431688309	0.11568313464522362	0.47782400622963905
76	0.75	0.5	0.6	0.7404073774814606	0.10868067294359207	0.47888436168432236
45	0.25	1.3	1.4	0.7436426728963852	0.10714506171643734	0.47896639816462994
52	0.5	0.5	0.8	0.7342436611652374	0.11185933649539948	0.4789811670780182
35	0.25	0.7	1.4	0.7249916195869446	0.11665507405996323	0.4791508838534355
92	0.75	1.3	0.8	0.7545560747385025	0.10206038318574429	0.47933842055499554
111	1.0	1.0	0.6	0.7526487559080124	0.10305451601743698	0.4793788939714432
68	0.5	1.3	1.0	0.750730574131012	0.10405770316720009	0.47942299023270607
40	0.25	1.0	1.4	0.7345580458641052	0.11268760077655315	0.47996662370860577
122	1.0	1.6	0.8	0.7593883126974106	0.10058626346290112	0.4802804198116064
63	0.5	1.0	1.0	0.7417301535606384	0.1114694457501173	0.4823345225304365
74	0.5	1.6	1.2	0.7518414258956909	0.10674194619059563	0.4826626591384411
87	0.75	1.0	0.8	0.7456022799015045	0.11018691211938858	0.48298805207014084
98	0.75	1.6	1.0	0.7546385228633881	0.1057532075792551	0.48307246901094913
106	1.0	0.7	0.6	0.7425128072500229	0.11230679973959923	0.48356320336461067
117	1.0	1.3	0.8	0.7511319667100906	0.10918162763118744	0.48474761098623276
58	0.5	0.7	1.0	0.7312325835227966	0.11973825842142105	0.48535455018281937
69	0.5	1.3	1.2	0.7434551119804382	0.11409380473196507	0.4858213607221842
101	1.0	0.5	0.6	0.7347482889890671	0.11909948661923409	0.4864736311137676
82	0.75	0.7	0.8	0.7350256145000458	0.11924141086637974	0.4867542181164026
93	0.75	1.3	1.0	0.7461576908826828	0.11391060054302216	0.48698944598436356
53	0.5	0.5	1.0	0.723554864525795	0.1256595477461815	0.487436980009079
123	1.0	1.6	1.0	0.7518496215343475	0.11192217469215393	0.4878469854593277
75	0.5	1.6	1.4	0.745988130569458	0.1150883212685585	0.4880823865532875
64	0.5	1.0	1.2	0.7336895763874054	0.12218543887138367	0.48903022706508636
112	1.0	1.0	0.8	0.7413239628076553	0.1185927577316761	0.48925473913550377
77	0.75	0.5	0.8	0.7271435856819153	0.12571806088089943	0.48928985372185707
99	0.75	1.6	1.2	0.748058944940567	0.11535671167075634	0.48938618414103985
88	0.75	1.0	1.0	0.7362046539783478	0.1228752862662077	0.4909776132553816
70	0.5	1.3	1.4	0.736988365650177	0.1229720450937748	0.4914662279188633
59	0.5	0.7	1.2	0.7226837873458862	0.13120168820023537	0.4925435818731785
118	1.0	1.3	1.0	0.74261274933815	0.12129013240337372	0.49259650707244873
94	0.75	1.3	1.2	0.7388176620006561	0.12420844100415707	0.49361727200448513
107	1.0	0.7	0.8	0.7299223393201828	0.1290976218879223	0.4940587915480137
124	1.0	1.6	1.2	0.7452117204666138	0.12175189144909382	0.4943577516824007
65	0.5	1.0	1.4	0.7267655432224274	0.13160126842558384	0.4949840400367975
100	0.75	1.6	1.4	0.7421761602163315	0.12395923025906086	0.4950473103672266
54	0.5	0.5	1.2	0.7150814086198807	0.13774943351745605	0.4952901378273964
83	0.75	0.7	1.0	0.7248719185590744	0.1329629346728325	0.4953988939523697
60	0.5	0.7	1.4	0.7160620540380478	0.13935353979468346	0.49738456681370735
55	0.5	0.5	1.4	0.7100217193365097	0.14241471141576767	0.4974255710840225
113	1.0	1.0	1.0	0.7319294661283493	0.1317488607019186	0.49771359376609325
102	1.0	0.5	0.8	0.7216403633356094	0.13700328022241592	0.49782346189022064
89	0.75	1.0	1.2	0.7282643765211105	0.13410071097314358	0.49823289923369884
78	0.75	0.5	1.0	0.7168959826231003	0.1405257973819971	0.49897378869354725
119	1.0	1.3	1.2	0.7353098392486572	0.13196568563580513	0.49962060526013374
95	0.75	1.3	1.4	0.7324343174695969	0.13352244719862938	0.4997396059334278
125	1.0	1.6	1.4	0.7393699437379837	0.13060894422233105	0.5002939160913229
84	0.75	0.7	1.2	0.7168606668710709	0.1455304753035307	0.5039608087390661
108	1.0	0.7	1.0	0.7201421707868576	0.14389866590499878	0.5039697512984276
90	0.75	1.0	1.4	0.7216896116733551	0.14457427524030209	0.5054190810769796
114	1.0	1.0	1.2	0.7242724448442459	0.1438357625156641	0.5059719849377871
120	1.0	1.3	1.4	0.7291202694177628	0.141958836466074	0.5065189711749554
79	0.75	0.5	1.2	0.7094982415437698	0.1540139727294445	0.5087630935013294
103	1.0	0.5	1.0	0.7122804522514343	0.15301107428967953	0.5091513004153967
85	0.75	0.7	1.4	0.7109277546405792	0.15600796230137348	0.5114718396216631
80	0.75	0.5	1.4	0.7051673084497452	0.1611963789910078	0.5137800332158804
109	1.0	0.7	1.2	0.7129731625318527	0.15749136544764042	0.5139779467135668
115	1.0	1.0	1.4	0.7182446271181107	0.1551141757518053	0.5142364893108606
104	1.0	0.5	1.2	0.7064067274332047	0.16763196885585785	0.5208353325724602
110	1.0	0.7	1.4	0.7082338482141495	0.16946056485176086	0.5235774889588356
105	1.0	0.5	1.4	0.7036445289850235	0.1768244281411171	0.5286466926336288
