dataset	rmse	rmse_dropout	rmse_biozero	rmse_non_zero	n_total	n_dropout	n_biozero	n_non_zero
dataset_2_types_equal	50.87416076660156	40.896297454833984	0.6653591990470886	60.68238067626953	92300	36914	7279	48107
dataset_3_types_unequal	48.2965202331543	31.38917350769043	0.7303962707519531	59.5992546081543	92600	33394	7662	51544
dataset_4_types_rare	78.70417785644531	88.13117980957031	0.4555082321166992	73.29466247558594	93200	50349	8182	34669
dataset_multibatch_dropout	60.472198486328125	65.71388244628906	0.3367966413497925	63.15716552734375	291600	145828	36313	109459
AVG	59.586764335632324		0.5470150858163834					
