dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7379183371861776	0.0021988177082439097	1.4054048458735149	0.004640449668589274	0.1554307440916697	0.003762379818686004	0.0	0.0	5.060295583333375	3.9246318845007275	3	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6272762219111124	0.01601103632736381	1.2192840576171875	0.032408694119781874	0.17510439455509186	0.005058301192359659	0.0	0.0	2.8187077659999886	0.007703898540528408	3	1065000	528580	134548	401872	
dataset_4_types_rare	0.682955265045166	0.02428045358193402	1.3090060154596965	0.05005507621954326	0.18323355416456857	0.006937123050696018	0.0	0.0	2.750917847666642	0.024129154798965716	3	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.6582303047180176	0.01783891772467432	1.3321412801742554	0.038952244974742145	0.14598706364631653	0.006635328115873161	0.0	0.0	2.729854817666743	0.036343817468321514	3	1072000	514202	141335	416463	
