seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9909944873574468	0.9804895147498514				0.2407203100156039	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.69654114847214	0.7881280115687913				0.2569183160085231	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	11	0.36338400547154487	0.6289319516073442				0.2069622769486159	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9945945252453513	0.9879204774850997				0.31661969400011003	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.7014750611897937	0.7944283962265865				0.3196202260442078	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	9	0.4391899903975186	0.6707467896574191				0.281767105916515	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9951971987033758	0.9885896302251884				0.4002424261998385	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	5	0.8210549814369559	0.8575132301525762				0.43063000100664794	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	8	0.5142922124979807	0.7043383236540698				0.4746306559536606	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9927990956947818	0.983877446070535				0.21219820389524102	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.7406685072070105	0.8075838205401654				0.22016798006370664	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	11	0.38225887555102633	0.6353382135239234				0.23424256080761552	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.9951928675569196	0.9889975410169801				0.3282395680435002	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7979291921678845	0.8479773178129				0.3157738959416747	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.42978583636360057	0.6706233083684158				0.2897723810747266	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9945983171339859	0.9874665106075204				0.4054964210372418	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	5	0.8178821544068003	0.8569725194231419				0.4146635190118104	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	8	0.507891067600225	0.7053517731227756				0.4911335271317512	groups_balanced_moderate_drop	raw	42
