dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n80000	0.6447452649852214	0.0	0.6798481871159537	0.0	0.004671345363962602	0.0	0.8066733042114648	0.0	0.6587757901297	0.0	0.6451225415732748	0.0	0.7000904803576472	0.0	0.03341537793533539	0.0	0.7744026643049432	0.0	0.6551078288793976	0.0	1.8525608209151732	0.0	1.7695991563039264	0.0	0.34786641395204726	0.0	997.0	0.0	2212.007307894004	0.0	1	79760000	37826831	10122155	31811014	22160000	277	
