dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.9597500000000001	0.010677312395916868	0.4622	0.0	0.673	0.0	0.8	0.0	6.802978992462158	7.332675323621323	2	30	935	cell_type1	Fitting the mixture model failed because some components have ill-defined empirical covariance (for instance caused by singleton or collapsed samples). Try to decrease the number of components, or increase reg_covar.
darmanis_top1000markers	0.7962666666666666	0.00020816659994659034	0.9226666666666666	0.005902824182824156	0.8933333333333334	0.009097435536091077	0.9508	0.003666060555964668	3.859595855077108	0.02461889967863191	3	420	1000	cell_type1	
deng_top1000markers	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	268	1000	cell_type1	Fitting the mixture model failed because some components have ill-defined empirical covariance (for instance caused by singleton or collapsed samples). Try to decrease the number of components, or increase reg_covar.
pollen_top1000markers	0.9467666666666666	0.002650157228040129	0.9476	0.0027184554438136298	0.9323	0.0038223029707233048	0.9498333333333333	0.0033501243758006162	3.573798338572184	0.01783582552642629	3	299	1000	cell_type1	
usoskin_top1000markers	0.5784333333333332	0.0019731531449265105	0.9612333333333334	0.00489523577913604	0.9330666666666666	0.008142685879569024	0.9796333333333332	0.003330665599145801	5.5146388212839765	0.024336052294195387	3	622	1000	cell_type1	
