dataset	config	transform	seed	cluster_seeds	runtime_sec	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	n_clusters_grid_mean	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
PBMC68k	obs1p5	raw	42	42	348.5825443211943	0.17843435690392367	0.3863599047221583	0.22136128697454152	0.43454154579786775	15.444444444444445	0.1968876930263448	0.39177575249886837	12.0
PBMC68k	obs1p5	all_obs0.1	42	42	348.5825443211943	0.22782178850750745	0.43017047390324425	0.3262272267683342	0.5040410539607786	16.155555555555555	0.2328824440616926	0.45226571781665253	11.0
PBMC68k	obs1p5	all_obs0.15	42	42	348.5825443211943	0.2294495245279716	0.4334375664495718	0.32167873552839465	0.502904427938483	15.933333333333334	0.25472728125016286	0.4632539103569139	11.0
PBMC68k	obs3	raw	42	42	348.0832520618569	0.185948377849002	0.38804637357174543	0.272918205577465	0.4349865928288045	15.844444444444445	0.21211777745254662	0.39421363142059535	12.0
PBMC68k	obs3	all_obs0.1	42	42	348.0832520618569	0.22616226990564015	0.42593421649279956	0.3230925687272025	0.492939149739416	16.022222222222222	0.2907018426107086	0.4573673543131205	11.0
PBMC68k	obs3	all_obs0.15	42	42	348.0832520618569	0.22706937224615997	0.4264203762317449	0.3247605728446821	0.49426491933622296	16.133333333333333	0.3174764962235407	0.4778984579976693	11.0
