dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.8912999999999999	0.10559692230363535	0.8593000000000001	0.24369954862494106	0.9019333333333334	0.1698564491955879	0.9333333333333332	0.11547005383792514	5.163203795750936	5.922549318629274	3	30	935	cell_type1	
darmanis_top1000markers	0.7395333333333335	0.028258155165072806	0.8998333333333334	0.04769238234071909	0.8865666666666666	0.023279676400958266	0.9365333333333332	0.027586470113686725	3.7263495127360025	0.03113663289494993	3	420	1000	cell_type1	
deng_top1000markers	0.7111000000000001	0.03981570042081389	0.6621	0.18465221363417225	0.8115	0.049365980188789974	0.8631666666666667	0.021592900067691996	3.5765175024668374	0.023605830866538932	3	268	1000	cell_type1	
pollen_top1000markers	0.9031666666666666	0.023328594756935835	0.9221666666666666	0.06251274536711161	0.9382666666666667	0.019349763133778453	0.9487333333333333	0.02226035339641605	3.635538180669149	0.013069386206082764	3	299	1000	cell_type1	
usoskin_top1000markers	0.5592333333333334	0.005601190349678651	0.9444666666666666	0.00920072460914537	0.9117333333333333	0.013507898923716214	0.9689	0.006519969325081225	5.549255847930908	0.01514885502075648	3	622	1000	cell_type1	
