seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9881065821690693	0.9750033753666487				0.20978256803937256	groups_balanced_moderate_drop_group	raw	42
42	20	10	0.5	3	0.9881065821690693	0.9750033753666487				0.20699710003100336	groups_balanced_moderate_drop_group	raw	42
42	20	10	1.0	13	0.3327189174622722	0.6018609109931292				0.20635292888619006	groups_balanced_moderate_drop_group	raw	42
42	20	15	0.2	3	0.9869582960078893	0.9734089404427279				0.2854052628390491	groups_balanced_moderate_drop_group	raw	42
42	20	15	0.5	3	0.9869582960078893	0.9734089404427279				0.2838874829467386	groups_balanced_moderate_drop_group	raw	42
42	20	15	1.0	11	0.36538038859457295	0.6230170864281397				0.2762748079840094	groups_balanced_moderate_drop_group	raw	42
42	20	30	0.2	3	0.9881147215120362	0.975129050650594				0.5301263818982989	groups_balanced_moderate_drop_group	raw	42
42	20	30	0.5	3	0.9887024980085435	0.9761102041604256				0.5527207769919187	groups_balanced_moderate_drop_group	raw	42
42	20	30	1.0	6	0.7176744509154054	0.7900653341199619				0.4353255049791187	groups_balanced_moderate_drop_group	raw	42
42	50	10	0.2	3	0.9892997921854906	0.9773231522732126				0.21106359316036105	groups_balanced_moderate_drop_group	raw	42
42	50	10	0.5	4	0.9835247231083791	0.9681344247910392				0.21086612902581692	groups_balanced_moderate_drop_group	raw	42
42	50	10	1.0	13	0.33151626826474934	0.6027095511361928				0.21480257902294397	groups_balanced_moderate_drop_group	raw	42
42	50	15	0.2	3	0.9881238683011152	0.9752783928902604				0.28786852885968983	groups_balanced_moderate_drop_group	raw	42
42	50	15	0.5	3	0.9881238683011152	0.9752783928902604				0.2827838419470936	groups_balanced_moderate_drop_group	raw	42
42	50	15	1.0	11	0.35394162997534556	0.6201084347275757				0.2703640649560839	groups_balanced_moderate_drop_group	raw	42
42	50	30	0.2	3	0.9887191396840116	0.9765265026019095				0.49993465514853597	groups_balanced_moderate_drop_group	raw	42
42	50	30	0.5	3	0.9898954102463022	0.9784663219262969				0.4949145058635622	groups_balanced_moderate_drop_group	raw	42
42	50	30	1.0	7	0.579707223603108	0.7286151147796158				0.4841483230702579	groups_balanced_moderate_drop_group	raw	42
42	20	10	0.2	3	0.999399658439669	0.998467289639874				0.23240508302114904	groups_balanced_nodrop	raw	42
42	20	10	0.5	3	0.999399658439669	0.998467289639874				0.2120042850729078	groups_balanced_nodrop	raw	42
42	20	10	1.0	10	0.4102056584417535	0.6604870809529265				0.20430591888725758	groups_balanced_nodrop	raw	42
42	20	15	0.2	3	1.0	1.0				0.271041011903435	groups_balanced_nodrop	raw	42
42	20	15	0.5	3	1.0	1.0				0.2809501080773771	groups_balanced_nodrop	raw	42
42	20	15	1.0	7	0.5495454336450252	0.7351166317883194				0.2700975979678333	groups_balanced_nodrop	raw	42
42	20	30	0.2	3	1.0	1.0				0.49747926997952163	groups_balanced_nodrop	raw	42
42	20	30	0.5	3	1.0	1.0				0.48627833114005625	groups_balanced_nodrop	raw	42
42	20	30	1.0	6	0.6531060439441684	0.7841881511006267				0.49626033706590533	groups_balanced_nodrop	raw	42
42	50	10	0.2	3	0.999399658439669	0.998467289639874				0.22320438781753182	groups_balanced_nodrop	raw	42
42	50	10	0.5	3	0.999399658439669	0.998467289639874				0.27348317205905914	groups_balanced_nodrop	raw	42
42	50	10	1.0	11	0.4141502839761059	0.6584026355927841				0.22299860487692058	groups_balanced_nodrop	raw	42
42	50	15	0.2	3	1.0	1.0				0.297689514933154	groups_balanced_nodrop	raw	42
42	50	15	0.5	3	1.0	1.0				0.3080806089565158	groups_balanced_nodrop	raw	42
42	50	15	1.0	8	0.5059271079146722	0.7095254102000715				0.28399120387621224	groups_balanced_nodrop	raw	42
42	50	30	0.2	3	1.0	1.0				0.4387274459004402	groups_balanced_nodrop	raw	42
42	50	30	0.5	3	1.0	1.0				0.4817258748225868	groups_balanced_nodrop	raw	42
42	50	30	1.0	6	0.5816540805637959	0.7630290780925022				0.45810188399627805	groups_balanced_nodrop	raw	42
42	20	10	0.2	3	0.9950004823994729	0.9875112487196208				0.21828850987367332	groups_imbalanced_moderate_drop	raw	42
42	20	10	0.5	4	0.7385340940275106	0.835670789829133				0.21391340205445886	groups_imbalanced_moderate_drop	raw	42
42	20	10	1.0	14	0.175971948325406	0.5023955697873331				0.21724691311828792	groups_imbalanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9950004823994729	0.9875112487196208				0.2858583019115031	groups_imbalanced_moderate_drop	raw	42
42	20	15	0.5	4	0.682086302861671	0.8164446605796685				0.2844614728819579	groups_imbalanced_moderate_drop	raw	42
42	20	15	1.0	12	0.19965483454437885	0.5235963826690118				0.2852981809992343	groups_imbalanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9937099048385525	0.9848319366257637				0.49502410809509456	groups_imbalanced_moderate_drop	raw	42
42	20	30	0.5	3	0.9937099048385525	0.9848319366257637				0.5434925088193268	groups_imbalanced_moderate_drop	raw	42
42	20	30	1.0	8	0.30241221499963694	0.5957915479064099				0.4991620790679008	groups_imbalanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9961243844897197	0.990101433520168				0.2161460870411247	groups_imbalanced_moderate_drop	raw	42
42	50	10	0.5	6	0.5804379745077324	0.7307258650144994				0.24108554306440055	groups_imbalanced_moderate_drop	raw	42
42	50	10	1.0	15	0.16951545196252765	0.49723435979886693				0.21664293203502893	groups_imbalanced_moderate_drop	raw	42
42	50	15	0.2	3	0.9955622580988258	0.9887778463710849				0.30774112697690725	groups_imbalanced_moderate_drop	raw	42
42	50	15	0.5	4	0.62653756088125	0.8004572566337861				0.2834357968531549	groups_imbalanced_moderate_drop	raw	42
42	50	15	1.0	10	0.25245659445797203	0.5598921700699071				0.2881336610298604	groups_imbalanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9933977178302468	0.9830787401611604				0.5453530841041356	groups_imbalanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9944390573980652	0.9862900264952776				0.5552851599641144	groups_imbalanced_moderate_drop	raw	42
42	50	30	1.0	8	0.303013790150471	0.5948026954695599				0.580138677963987	groups_imbalanced_moderate_drop	raw	42
42	20	10	0.2	3	0.9845829191312819	0.9669473393331405				0.20422630291432142	groups_imbalanced_moderate_drop_group	raw	42
42	20	10	0.5	5	0.48436183418814394	0.7059535963027407				0.2015579950530082	groups_imbalanced_moderate_drop_group	raw	42
42	20	10	1.0	14	0.17676311311328952	0.49670922700188863				0.20286606391891837	groups_imbalanced_moderate_drop_group	raw	42
42	20	15	0.2	3	0.983461252681505	0.9650850491149361				0.2669519030023366	groups_imbalanced_moderate_drop_group	raw	42
42	20	15	0.5	5	0.4894210254949195	0.706545485766647				0.2596965639386326	groups_imbalanced_moderate_drop_group	raw	42
42	20	15	1.0	12	0.22077332897312718	0.5249156024646926				0.26365356193855405	groups_imbalanced_moderate_drop_group	raw	42
42	20	30	0.2	3	0.9788610176361975	0.957208206673968				0.5763756840024143	groups_imbalanced_moderate_drop_group	raw	42
42	20	30	0.5	4	0.6387615701195127	0.7858145792005268				0.5357078991364688	groups_imbalanced_moderate_drop_group	raw	42
42	20	30	1.0	9	0.25744201791169496	0.5589390147984099				0.5344023839570582	groups_imbalanced_moderate_drop_group	raw	42
42	50	10	0.2	3	0.983774092509904	0.9662638068177697				0.21090797102078795	groups_imbalanced_moderate_drop_group	raw	42
42	50	10	0.5	5	0.4843412898630696	0.7065002470685718				0.21048992010764778	groups_imbalanced_moderate_drop_group	raw	42
42	50	10	1.0	13	0.19758104031933416	0.5120526992778327				0.20738021796569228	groups_imbalanced_moderate_drop_group	raw	42
42	50	15	0.2	3	0.9820322906843091	0.9638992605030664				0.31352215399965644	groups_imbalanced_moderate_drop_group	raw	42
42	50	15	0.5	5	0.6160625194972407	0.7496901428942048				0.2746306238695979	groups_imbalanced_moderate_drop_group	raw	42
42	50	15	1.0	11	0.22998454421729486	0.534315153447746				0.26984016108326614	groups_imbalanced_moderate_drop_group	raw	42
42	50	30	0.2	3	0.9788631162123369	0.9581496658846272				0.5870860880240798	groups_imbalanced_moderate_drop_group	raw	42
42	50	30	0.5	4	0.722628791074487	0.8126842627155171				0.5480097269173712	groups_imbalanced_moderate_drop_group	raw	42
42	50	30	1.0	8	0.29493081577397046	0.5836432976155855				0.4972596778534353	groups_imbalanced_moderate_drop_group	raw	42
42	20	10	0.2	4	0.9331447466681672	0.8726631846010281				0.21222204715013504	groups_rare_high_drop	raw	42
42	20	10	0.5	6	0.58081266703294	0.7131305280636139				0.20855139708146453	groups_rare_high_drop	raw	42
42	20	10	1.0	17	0.2192212470377214	0.521906141548242				0.20642657089047134	groups_rare_high_drop	raw	42
42	20	15	0.2	4	0.9343379162233885	0.8743762312868154				0.2644790301565081	groups_rare_high_drop	raw	42
42	20	15	0.5	5	0.7808814943976491	0.7977666758971645				0.2611046410165727	groups_rare_high_drop	raw	42
42	20	15	1.0	11	0.299405734327569	0.5771661266377615				0.26109839300625026	groups_rare_high_drop	raw	42
42	20	30	0.2	4	0.9304181595263612	0.8694558629299154				0.4648301771376282	groups_rare_high_drop	raw	42
42	20	30	0.5	4	0.9330183024654367	0.8732150379758619				0.46648416202515364	groups_rare_high_drop	raw	42
42	20	30	1.0	6	0.5341602736398444	0.7018808564992958				0.5048951059579849	groups_rare_high_drop	raw	42
42	50	10	0.2	4	0.9324324151507156	0.8718821555130298				0.19892652588896453	groups_rare_high_drop	raw	42
42	50	10	0.5	6	0.5520485030297283	0.7079069223854441				0.19999762997031212	groups_rare_high_drop	raw	42
42	50	10	1.0	13	0.2608185544421935	0.5506666499592319				0.19805076718330383	groups_rare_high_drop	raw	42
42	50	15	0.2	4	0.9313196254908651	0.8702383489693091				0.3036783679854125	groups_rare_high_drop	raw	42
42	50	15	0.5	5	0.7504065411581572	0.7846441211434316				0.2834094809368253	groups_rare_high_drop	raw	42
42	50	15	1.0	11	0.31314259863784416	0.5836563602086152				0.2906073078047484	groups_rare_high_drop	raw	42
42	50	30	0.2	4	0.9341487364661776	0.874688879094769				0.5795796101447195	groups_rare_high_drop	raw	42
42	50	30	0.5	4	0.9354036816742217	0.876241040725329				0.4884520040359348	groups_rare_high_drop	raw	42
42	50	30	1.0	7	0.5020628231044215	0.6794475073864484				0.4359303121455014	groups_rare_high_drop	raw	42
42	20	10	0.2	3	0.9541218932122081	0.9217070638149191				0.25976776890456676	groups_rare_high_drop_group	raw	42
42	20	10	0.5	5	0.5851549847487952	0.7447577654347225				0.21341665694490075	groups_rare_high_drop_group	raw	42
42	20	10	1.0	13	0.27679754288951847	0.5781159051609341				0.19982346519827843	groups_rare_high_drop_group	raw	42
42	20	15	0.2	3	0.9530024906040075	0.919289034246563				0.26575153204612434	groups_rare_high_drop_group	raw	42
42	20	15	0.5	4	0.6626941228039107	0.7961923804912756				0.26649021706543863	groups_rare_high_drop_group	raw	42
42	20	15	1.0	10	0.33028171232319914	0.6010383088290595				0.26788279111497104	groups_rare_high_drop_group	raw	42
42	20	30	0.2	3	0.9530190393156613	0.9201036244111254				0.5560026620514691	groups_rare_high_drop_group	raw	42
42	20	30	0.5	3	0.9530190393156613	0.9201036244111254				0.5461081210523844	groups_rare_high_drop_group	raw	42
42	20	30	1.0	9	0.39501758859987945	0.647928767957571				0.4517114588525146	groups_rare_high_drop_group	raw	42
42	50	10	0.2	3	0.9499432873057742	0.9105228664687828				0.20997293619439006	groups_rare_high_drop_group	raw	42
42	50	10	0.5	5	0.5555275062539116	0.7314551090793255				0.20813604490831494	groups_rare_high_drop_group	raw	42
42	50	10	1.0	12	0.2873389175867297	0.5730683548590337				0.20366480015218258	groups_rare_high_drop_group	raw	42
42	50	15	0.2	3	0.9526491421034056	0.9184856163390788				0.32688470208086073	groups_rare_high_drop_group	raw	42
42	50	15	0.5	4	0.7735837477352594	0.8261570657870775				0.28482078900560737	groups_rare_high_drop_group	raw	42
42	50	15	1.0	9	0.3893294960772677	0.6411587608913761				0.2692035362124443	groups_rare_high_drop_group	raw	42
42	50	30	0.2	3	0.9529322265368816	0.9198602941799406				0.5528083688113838	groups_rare_high_drop_group	raw	42
42	50	30	0.5	3	0.9535776837361003	0.9211570532190001				0.5185024118982255	groups_rare_high_drop_group	raw	42
42	50	30	1.0	8	0.4719029841121199	0.6819916365914199				0.4845662019215524	groups_rare_high_drop_group	raw	42
42	20	10	0.2	4	0.5526268394758348	0.6349229909521553				0.2073905400466174	paths_branching_moderate_drop	raw	42
42	20	10	0.5	6	0.4868973489003361	0.6184219905443487				0.23630520119331777	paths_branching_moderate_drop	raw	42
42	20	10	1.0	13	0.33819045177688284	0.5277651525932443				0.2111871070228517	paths_branching_moderate_drop	raw	42
42	20	15	0.2	4	0.4688781591382346	0.5976073521992442				0.26909334980882704	paths_branching_moderate_drop	raw	42
42	20	15	0.5	6	0.4877398355120066	0.6226758667108948				0.2699974379502237	paths_branching_moderate_drop	raw	42
42	20	15	1.0	10	0.4222875444850072	0.5593578635508278				0.3189922661986202	paths_branching_moderate_drop	raw	42
42	20	30	0.2	3	0.4808569843808724	0.6005016335246535				0.4505415710154921	paths_branching_moderate_drop	raw	42
42	20	30	0.5	5	0.4294635095395266	0.6030346093504555				0.48044877499341965	paths_branching_moderate_drop	raw	42
42	20	30	1.0	7	0.447663623214991	0.6097889882152727				0.4568637909833342	paths_branching_moderate_drop	raw	42
42	50	10	0.2	4	0.4799830674959065	0.6077303892879877				0.21279561589471996	paths_branching_moderate_drop	raw	42
