dataset	transform	seed	runtime_sec	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
groups_balanced_moderate_drop	raw	42	143.6466511588078	0.2998858676078706	0.41374754474213327	0.0036723711960679403	0.40187935325406526	1.2873781848929502	0.686441383782455	0.788088161964304	0.9862454735685663	0.9724795630188221	0.9832931044597322	0.9681228621156374	3.0
