seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9964009354222355	0.9918129253342166				0.21406157314777374	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	6	0.6792500098818309	0.7871457638516139				0.20067780301906168	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	9	0.44166662527111583	0.6739571527417567				0.20528870215639472	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9952031920910215	0.9890005518587744				0.2966627790592611	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.6793907789307376	0.7873314901409608				0.2785901159513742	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	10	0.3940688481209973	0.651018308835319				0.27247036807239056	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9952031920910215	0.9890005518587744				0.447496224893257	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	4	0.9353724767965069	0.9323455788115917				0.46730968193151057	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	8	0.5051104733229138	0.7044817286274655				0.5044699229765683	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9928121338231558	0.9846885591711968				0.22373346704989672	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6386487499835222	0.7702398901267938				0.21799487597309053	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	11	0.3646146558738265	0.6312691039845848				0.2086130790412426	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.994006960604788	0.9868829419525187				0.32187334820628166	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	6	0.7125216158583114	0.7961284689918972				0.30245782202109694	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	9	0.4457234934773148	0.6750469451406038				0.29253676906228065	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9958018856810193	0.9902805371349385				0.48069063085131347	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	3	0.9952031920910215	0.9890005518587744				0.46573092485778034	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	9	0.42122291930942984	0.6671603623416056				0.5072374159935862	groups_balanced_moderate_drop	raw	42
