dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	7.14306708964749	0	14.5304075335124	0	0	0	0	0	2.562	0	1	54900000	26988533	8008607	19902860	NA
dataset_3_types_unequal	6.89131279510746	0	14.5430852375801	0	0	0	0	0	2.358	0	1	54950000	26038329	8049409	20862262	NA
dataset_4_types_rare	7.73837303304085	0	15.7047103784254	0	0	0	0	0	2.05	0	1	54900000	27051545	8006948	19841507	NA
dataset_multibatch_dropout	6.98607256143554	0	14.8350258168677	0	0	0	0	0	2.026	0	1	54950000	25876914	8039380	21033706	NA
