config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
28	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
29	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7328645768536013	0.1393279789172638	0.5057602673440644
30	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
25	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
26	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7318522866777134	0.1411152921017716	0.5070414354406283
27	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
16	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7569075608792999	0.12972937369459703	0.508183154134247
17	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7569075608792999	0.12972937369459703	0.508183154134247
18	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7569075608792999	0.12972937369459703	0.508183154134247
13	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7564095786940874	0.13057481281230296	0.5087796021593467
14	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7564095786940874	0.13057481281230296	0.5087796021593467
15	0.0	0.0	False	False	2.5	1.0	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7564095786940874	0.13057481281230296	0.5087796021593467
4	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.6732225392661288	0.1732108232908349	0.5098220929238994
5	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.6732225392661288	0.1732108232908349	0.5098220929238994
6	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.6732225392661288	0.1732108232908349	0.5098220929238994
88	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.6848725575577808	0.16809264547387157	0.510528924252762
89	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.6848725575577808	0.16809264547387157	0.510528924252762
90	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.6848725575577808	0.16809264547387157	0.510528924252762
85	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.6844992829833029	0.1690338896024788	0.5112835310941303
86	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.6844992829833029	0.1690338896024788	0.5112835310941303
87	0.0	0.0	False	False	3.0	1.5	0.995	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.6844992829833029	0.1690338896024788	0.5112835310941303
