dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n30000	0.2071230585732719	0.0	0.2806176973384776	0.0	0.009995991573156046	0.0	0.1945424650064716	0.0	0.20355536448524345	0.0	0.33318267048584294	0.0	0.41977664686486815	0.0	0.0307464472185577	0.0	0.3430243515106613	0.0	0.3324936680374872	0.0	1.1523125723222805	0.0	1.0618891462168412	0.0	0.17011333354012484	0.0	995.0	0.0	830.760827399994	0.0	1	29850000	13486792	4255557	12107651	7920000	264	
