transform	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_matched_mean	nmi_matched_mean
raw	0.24715349439077572	0.34958938756397206	0.008317848080978489	0.3705823960180425	1.2194502983542135	0.7493317543056616	0.8397432519229688	0.9934024899203349	0.9852047299124774
