dataset	transform	seed	runtime_sec	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
groups_balanced_moderate_drop	raw	42	142.85467712092213	0.22697845921004586	0.30642899365970516	0.010655608898576386	0.35328018170959913	1.1732906475947573	0.7580769641470629	0.8418549672813078	0.994006960604788	0.9868829419525187	0.9928120803072583	0.9845758225278488	3.0
