dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	2.40482976436615	0.003355175150732721	3.41346435546875	0.00446983152128638	0.03138396181166172	0.00014082566431190645	2.0893565893173216	0.003305741507382998	0.7551194878993556	0.2369456325688635	10	965000	402607	111111	451282	
dataset_3_types_unequal	5.298419666290283	0.0022107741336026953	7.439939975738525	0.003250841995720532	0.04182094782590866	7.015291498477183e-05	4.012857294082641	0.002108138835355998	0.8009510429983493	0.31412184740992727	10	977000	509133	123103	344764	
dataset_4_types_rare	3.886684250831604	0.0023737726607505217	5.51568922996521	0.0033288065048225125	0.029116992093622684	8.856405503082433e-05	3.1762870073318483	0.002457952479937836	0.7621674518974032	0.3046856611621562	10	977000	462802	123483	390715	
dataset_multibatch_dropout	2.5820513486862184	0.0016389002962018465	3.4927504301071166	0.002836357184175663	0.08393441140651703	0.00014893924442674868	2.5550960540771483	0.001717382932022826	1.1210530468990327	0.31951054031979553	10	2985000	1162708	408616	1413676	
