dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	1.0675004839897155	0.008697973013188422	1.7706539511680603	0.024820830343061637	0.12948088645935057	0.0013797983108740823	0.6711404263973236	0.004850968131383534	21.778904166497522	2.1067256218923056	10	965000	402607	111111	451282	
dataset_3_types_unequal	2.1175493955612184	0.021110707698399938	3.2493674755096436	0.042091134759625254	0.11396435648202896	0.0012811811383121284	1.1615375518798827	0.02084679889205928	19.518514943802437	1.2964898590150278	10	977000	509133	123103	344764	
dataset_4_types_rare	1.460309100151062	0.011375229365108252	2.2799312591552736	0.025687851980902322	0.11275310069322586	0.0008656203183280648	0.9153530657291412	0.0102717808992318	18.736280767100105	1.531200754757716	10	977000	462802	123483	390715	
dataset_multibatch_dropout	0.8983689904212951	0.0021534406765342153	1.3439606785774232	0.0069797255006553375	0.2587904781103134	0.0012871857945928897	0.7167497873306274	0.002340919141478707	49.25819651890197	5.583500446833247	10	2985000	1162708	408616	1413676	
