dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	4.91507800532367	0	11.7800756058948	0	0	0	0.000685548448285387	0	0.1002	0.125278179353877	10	965000	402607	111111	451282	NA
dataset_3_types_unequal	8.04049016232976	0	15.4027937348547	0	0	0	0.0391233017031324	0	0.0841999999999985	0.125469606766818	10	977000	509133	123103	344764	NA
dataset_4_types_rare	6.79156282858157	0	14.314406884311	0	0	0	0.0271828536178659	0	0.0870000000000005	0.124449007852848	10	977000	462802	123483	390715	NA
dataset_multibatch_dropout	5.67513005360056	0	14.553967053024	0	0	0	0.0129091006073714	0	0.165699999999998	0.0941653982215451	10	2985000	1162708	408616	1413676	NA
