dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	1.8670957386493683	0.020635497729338818	2.813153386116028	0.04253486822825835	0.1489095687866211	0.001288233893138141	1.1314347386360168	0.005732165484978278	15.433322703960584	0.18289793539007493	4	1066000	544846	134412	386742	
dataset_3_types_unequal	1.5836981534957886	0.021261566714000507	2.320631742477417	0.041419753926424975	0.1713271178305149	0.0013752676455803998	1.0872797667980194	0.009237359844287966	17.15323006574181	1.4897493807151163	4	1065000	528580	134548	401872	
dataset_4_types_rare	1.7529909312725067	0.01421531572886771	2.647680878639221	0.02833270800670479	0.19341755285859108	0.0004265123056226767	1.0862904489040375	0.010762680775587447	15.745072720950702	0.6016311463196364	4	1073000	539831	142817	390352	
dataset_multibatch_dropout	1.414345145225525	0.014176169583080286	2.0888935327529907	0.03450833676094223	0.1786433756351471	0.0011049184839489218	1.0008479952812195	0.010276368277152746	18.037867186270887	1.414882875623402	4	1072000	514202	141335	416463	
