dataset	config	transform	seed	cluster_seeds	runtime_sec	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	n_clusters_grid_mean	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
PBMC68k	default	raw	42	42,43,44,45,46	325.7702365820296	0.18075370544441902	0.39984679490201464	0.22944279762020717	0.4836839235597569	15.715555555555556	0.19131938041337188	0.4045124728610143	10.8
PBMC68k	default	all_obs0.1	42	42,43,44,45,46	325.7702365820296	0.23163457136372587	0.44081198933594173	0.3268432239920129	0.5028832927617255	15.537777777777778	0.24402513892421435	0.4568644636457327	11.4
PBMC68k	default	all_obs0.15	42	42,43,44,45,46	325.7702365820296	0.23566789084066458	0.4442923216047753	0.3296082412122702	0.5047122052697195	15.36	0.2535662823977296	0.467234159698354	11.0
PBMC68k	default	all_obs0.25	42	42,43,44,45,46	325.7702365820296	0.2350657781171657	0.4441064874124883	0.32500569612581576	0.5058504760306768	15.524444444444445	0.2566891743227656	0.4694381822337911	11.0
