dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.5045333333333333	0.003758102358017058	1.0	0.0	1.0	0.0	1.0	0.0	6.859464327494304	8.527161111154419	3	30	935	cell_type1	
darmanis_top1000markers	0.5563333333333333	0.006801715469889419	0.9444666666666667	0.007779674371934418	0.9162666666666667	0.009317903913076835	0.9626999999999999	0.003666060555964668	4.0772035121917725	0.05244412749537392	3	420	1000	cell_type1	
deng_top1000markers	0.5898	0.014209503861852461	0.5485666666666665	0.006185736280616391	0.7745666666666667	0.008295380240431027	0.847	0.003699999999999981	3.775700489679972	0.026474348378570333	3	268	1000	cell_type1	
pollen_top1000markers	0.7784666666666666	0.005853488988059478	0.9520333333333334	0.0038188130791298944	0.9421666666666666	0.0038188130791298944	0.9542999999999999	0.00513906606301183	3.8530284563700357	0.04155003319886117	3	299	1000	cell_type1	
usoskin_top1000markers	0.38223333333333337	0.008754617829085007	0.8878	0.014171450172794595	0.8345666666666668	0.02003006074212786	0.9405	0.0048000000000000265	5.8214240074157715	0.04629376830649305	3	622	1000	cell_type1	
