dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.4217561662197113	0.0012286238446240683	0.5342755317687988	0.0012051346881451939	1.0744736909866333	0.01100990718195274	0.0	0.0	92.17835589319002	4.6327016556604566	5	5455000	2708148	794605	1952247	
dataset_3_types_unequal	0.4219850718975067	0.0020656056172717228	0.5115540623664856	0.001277753490226813	1.2166905164718629	0.014429577121252339	0.0	0.0	88.81915557838511	0.23231819035743584	5	5445000	2620323	786783	2037894	
dataset_4_types_rare	0.44742379188537595	0.004207401683674267	0.5547327399253845	0.005919532534953973	1.1524966955184937	0.023258774015871456	0.0	0.0	89.83884832160547	1.5828839910515144	5	5470000	2727398	810789	1931813	
dataset_multibatch_dropout	0.5810536623001099	0.0018934539514877313	0.8626558542251587	0.003358321024660917	1.1542997360229492	0.022151927322888527	0.0	0.0	89.88437601601473	1.4325155729395016	5	5470000	2605049	806639	2058312	
