dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.6062666666666666	0.0064809978655554	1.0	0.0	1.0	0.0	1.0	0.0	11.710447470347086	18.71781779400146	3	30	935	cell_type1	
darmanis_top1000markers	0.49923333333333336	0.02190304392848934	0.9122333333333333	0.03709371015864189	0.8879	0.018888356201639162	0.9452333333333334	0.016650025025006194	3.736408789952596	0.013312040373362225	3	420	1000	cell_type1	
deng_top1000markers	0.5211666666666668	0.011945850046494537	0.5446333333333333	0.004027819923151124	0.7639666666666667	0.019218047073866117	0.8494666666666667	0.0021361959960016367	2.7791508038838706	0.006592617536124332	3	268	1000	cell_type1	
pollen_top1000markers	0.6960000000000001	0.046698286906480854	0.9183666666666667	0.04591757107397266	0.9301	0.006355312738174281	0.9476333333333334	0.009641749495466779	2.9079654216766357	0.047767982054017784	3	299	1000	cell_type1	
usoskin_top1000markers	0.33166666666666667	0.00892431136465627	0.9028999999999999	0.030030151514769274	0.8703333333333334	0.018230011885167104	0.9448	0.01985849943978653	4.71236268679301	0.0569982585019743	3	622	1000	cell_type1	
