dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7343142926692963	0.01653998278906972	1.3965973258018494	0.0352002892330255	0.1625487208366394	0.011510789017083035	0.0	0.0	16.652969651000035	4.9644709715687885	2	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6245518326759338	0.015195624762117735	1.2137245535850525	0.03251722085682199	0.17537955194711685	0.007465502886871043	0.0	0.0	13.247300608999922	0.015396326678793043	2	1065000	528580	134548	401872	
dataset_4_types_rare	0.6547988057136536	0.008877222114455567	1.247935712337494	0.01805697430752233	0.20253009349107742	0.0015557350089462482	0.0	0.0	13.198948194999957	0.17242861508896073	2	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.6468126773834229	0.023012010699554098	1.3067579865455627	0.05161968988850555	0.15173660963773727	0.013260273088633864	0.0	0.0	13.056522277	0.07238901162006522	2	1072000	514202	141335	416463	
