config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	calib_shrink	calib_zero_weight	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	avg_rmse	avg_bz_rmse	score
3	0.0	0.7	0.8	0.0	1.0	0.0	0.0	False	0.5	1.0	0.99	0.6861654967069626	0.860519289970398	1.2036020383238792
4	0.0	0.7	0.8	0.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.6934331208467484	0.860884964466095	1.2076015248894691
1	0.0	0.7	0.8	0.0	0.5	0.0	0.0	False	0.5	1.0	0.99	0.6799083203077316	0.9316041618585587	1.2715583220124245
2	0.0	0.7	0.8	0.0	0.5	0.0	0.0	False	1.0	1.0	0.99	0.6872365027666092	0.9320140331983566	1.2756322845816612
