dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	1.8874053359031677	0.023644041287733987	2.8506396055221557	0.04838275411363414	0.14844091087579728	0.0019196498446671967	1.134767746925354	0.009552192755113577	17.23665435197763	1.321600589372999	10	1066000	544846	134412	386742	
dataset_3_types_unequal	3.324014735221863	0.043823157768842665	4.824869537353516	0.07008732231698604	0.10200395956635475	0.0014059253518326404	1.3597683787345887	0.018929916012789195	18.47982846640516	1.8428485647609734	10	1037000	627470	109181	300349	
dataset_4_types_rare	1.389088213443756	0.01489356930733121	2.194641423225403	0.029730139208833238	0.227350877225399	0.0013597179241921927	0.9026263535022736	0.0198232673434694	15.96592553819064	0.78645684141387	10	1074000	479508	143751	450741	
dataset_multibatch_dropout	1.125242257118225	0.013283394684543587	1.7094136595726013	0.018624591599872335	0.22520312815904617	0.0011812661030251863	0.840500432252884	0.013989522335463835	16.63234315684531	0.9634720799034008	10	1075000	454435	144267	476298	
