dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	5.08229238394687	0	9.94132897215657	0	0.00915361815719226	0	0	0	5.5759	0.400842848119918	10	1066000	544846	134412	386742	NA
dataset_3_types_unequal	7.65224331634641	0.00350008524874409	12.6456027722921	0.00578652636585162	0.00586134511574323	5.03290903021106e-05	0	0	9.7885	1.47459457705046	10	1037000	627470	109181	300349	NA
dataset_4_types_rare	3.50666362771506	0.0315624126918715	7.82807633676954	0.0704037285025127	0.0871751019073284	0.00170568583175735	0	0	14.9074	2.20187799641831	10	1074000	479508	143751	450741	NA
dataset_multibatch_dropout	2.96847670105996	0.00645309361663886	7.00645289555167	0.0149908714818382	0.0494571319112121	0.000870672152033923	0	0	10.6037	0.557296858854305	10	1075000	454435	144267	476298	NA
