dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n60000	0.6044868604697894	0.0	0.6941138594227464	0.0	0.004616089447905847	0.0	0.6996029004832787	0.0	0.5807613874245388	0.0	0.6200604934212257	0.0	0.7112752398293267	0.0	0.030862805690541572	0.0	0.7098060908084062	0.0	0.5911459845939133	0.0	1.7923988263628596	0.0	1.6482072589027277	0.0	0.10531192763797488	0.0	993.0	0.0	20.312439948989777	0.0	1	59580000	27688001	7935450	23956549	15960000	266	
