dataset	n_repeats	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	runtime_sec	runtime_sec_std	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes
batch_effects_moderate_drop	1	0.24713064219872566	nan	0.3333017520834319	nan	0.013517019264946934	nan	0.21261191863676368	nan	0.24091546640670114	nan	0.3655486816540295	nan	0.4546302060662717	nan	0.03765615445149886	nan	0.3543030358837807	nan	0.3607314358738161	nan	1.1683313254028755	nan	1.1062318122336217	nan	0.2641189041710012	nan	24.025268394034356	nan	965000	459783	111407	393810	288000	288
batch_effects_moderate_drop_group	1	0.2427810963402415	nan	0.3238850911691441	nan	0.013789292879944888	nan	0.21703807850469056	nan	0.24079789553823197	nan	0.36424512572208	nan	0.4485108020751205	nan	0.040904643672851605	nan	0.3601939196151567	nan	0.36393671183742815	nan	1.1695675224407647	nan	1.09007770825244	nan	0.2636355961158157	nan	22.10663052892778	nan	968000	442900	110226	414874	254000	254
groups_balanced_moderate_drop	1	0.22785577271758867	nan	0.2989978529056933	nan	0.009585726151906155	nan	0.2063770037830779	nan	0.2327637965054415	nan	0.35575110327451537	nan	0.4344317812774586	nan	0.030840352683644955	nan	0.3528056944145027	nan	0.35542360248419275	nan	1.1877560591298486	nan	1.1374420147487745	nan	0.166284311770497	nan	22.198724154033698	nan	967000	445339	104058	417603	252000	252
groups_balanced_moderate_drop_group	1	0.2362165725546045	nan	0.3069653704288513	nan	0.012569241133137997	nan	0.21306262991608713	nan	0.24065231406544657	nan	0.36355700947029945	nan	0.44199084534329175	nan	0.03537263099075952	nan	0.35888058776295945	nan	0.36644537441404795	nan	1.190174020652188	nan	1.1378817465570947	nan	0.20212503460980047	nan	22.184987165033817	nan	974000	465360	105473	403167	268000	268
groups_balanced_nodrop	1	0.15094797923746525	nan	nan	nan	0.028209478550959583	nan	0.1687636029742963	nan	0.15101518576981016	nan	0.290031993080737	nan	nan	nan	0.07442015100652138	nan	0.3213282809619982	nan	0.2926944468194491	nan	0.9857716146061454	nan	0.9203418878448758	nan	0.22455797703829564	nan	22.20505164109636	nan	995000	0	126119	868881	264000	264
groups_imbalanced_moderate_drop	1	0.2384180029289674	nan	0.31228680292408334	nan	0.013507295795874884	nan	0.2132576704792196	nan	0.24240454265587735	nan	0.36361002226007866	nan	0.4454812784794148	nan	0.03892915930278382	nan	0.3582737455707728	nan	0.368594779214681	nan	1.203346122273856	nan	1.153947357366054	nan	0.17702766709019543	nan	22.179964550072327	nan	963000	472453	112927	377620	251000	251
groups_imbalanced_moderate_drop_group	1	0.22356902148857732	nan	0.3039620881259442	nan	0.011445169824707823	nan	0.20032565577476608	nan	0.22266238278282932	nan	0.3506873957621565	nan	0.44009722652674294	nan	0.03298571337032786	nan	0.34512907597156917	nan	0.3502768233921495	nan	1.1702968346475238	nan	1.1053217872227066	nan	0.19093999056536898	nan	22.09384800097905	nan	972000	418522	110025	443453	278000	278
groups_rare_high_drop	1	0.3498190137407527	nan	0.4301711830711858	nan	0.006000257139135464	nan	0.29351933996481167	nan	0.35879750520246834	nan	0.45008797698341296	nan	0.525303987117011	nan	0.025676623651046147	nan	0.4371004156809163	nan	0.45644797465298176	nan	1.4230649698726416	nan	1.3617909592177186	nan	0.1866292126584179	nan	22.2333697139984	nan	955000	601218	98746	255036	329000	329
groups_rare_high_drop_group	1	0.3285426036360759	nan	0.4153800348118774	nan	0.005613092582026251	nan	0.26417426330052673	nan	0.33556048767429864	nan	0.4324737607786433	nan	0.5158108908888414	nan	0.021330259126129857	nan	0.406236879520959	nan	0.4370003494457489	nan	1.3810831924108589	nan	1.3177268938932005	nan	0.20781945652194267	nan	22.260480680968612	nan	946000	569844	97738	278418	334000	334
paths_branching_moderate_drop	1	0.22969963693792603	nan	0.3022215415933888	nan	0.012550885578492045	nan	0.21221888030642444	nan	0.23330023292980412	nan	0.35478606086204556	nan	0.4386383674610951	nan	0.03589778331806322	nan	0.35763174971931744	nan	0.35788530083633474	nan	1.1633950154357238	nan	1.1363859462911898	nan	0.19164471846635947	nan	22.212691957014613	nan	966000	467969	126370	371661	582000	582
paths_branching_moderate_drop_group	1	0.23710750714454404	nan	0.3067391688728484	nan	0.012738407786177635	nan	0.21705166812405305	nan	0.23416254138969167	nan	0.3648285387709696	nan	0.4417469545195969	nan	0.03725837067069648	nan	0.3627079393586283	nan	0.3635391204352284	nan	1.1705317840679987	nan	1.1385611109896778	nan	0.22224545323756306	nan	22.205519829061814	nan	972000	454237	103983	413780	582000	582
