component	avg_mse_full	avg_mse_without	mse_delta	mse_contrib_pct	score_full	score_without	score_delta	avg_bz_full	avg_bz_without
keep_positive	0.6386993676424026	0.9182844460010529	0.2795850783586502	43.774127942331916	0.4048221278935671	0.5283799786120653	0.12355785071849823	0.08547244407236576	0.06923775561153889
blend	0.6386993676424026	0.6916025429964066	0.052903175354003906	8.282954083590628	0.4048221278935671	0.4177423156797886	0.012920187786221504	0.08547244407236576	0.07194104418158531
hard_zero_bio	0.6386993676424026	0.6045865714550018	-0.03411279618740082	5.340978544149744	0.4048221278935671	0.4006313979625702	-0.004190729930996895	0.08547244407236576	0.09833811223506927
post_threshold	0.6386993676424026	0.6386993676424026	0.0	0.0	0.4048221278935671	0.4048221278935671	0.0	0.08547244407236576	0.08547244407236576
post_gene	0.6386993676424026	0.6386993676424026	0.0	0.0	0.4048221278935671	0.4048221278935671	0.0	0.08547244407236576	0.08547244407236576
zero_scale	0.6386993676424026	0.6427742391824722	0.00407487154006958	0.6379952363364534	0.4048221278935671	0.40381191670894623	-0.0010102111846208572	0.08547244407236576	0.08242479711771011
zero_iso	0.6386993676424026	0.5446312204003334	-0.09406814724206924	14.728078969186715	0.4048221278935671	0.5519468821585178	0.14712475426495075	0.08547244407236576	0.27963127195835114
dropout_iso	0.6386993676424026	0.7329393774271011	0.09424000978469849	14.754987175353198	0.4048221278935671	0.409442120231688	0.004619992338120937	0.08547244407236576	0.042972431518137455
constrained_zero	0.6386993676424026	0.5806364119052887	-0.05806295573711395	9.090811527094301	0.4048221278935671	0.46520718932151794	0.06038506142795086	0.08547244407236576	0.1748889833688736
