dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.3830872118473053	0.0011588638993327088	0.5028110027313233	0.0010169790363504553	0.9885875225067139	0.00844530162323896	0.0	0.0	339.5647733916063	16.87643120181368	5	21920000	10830882	2985456	8103662	
dataset_3_types_unequal	0.38458377718925474	0.0009572745067969748	0.48605982661247255	0.001929777080298269	1.1371201515197753	0.007938036261139252	0.0	0.0	352.0860139313969	18.936787257236396	5	21880000	10423230	2944613	8512157	
dataset_4_types_rare	0.40473945140838624	0.0014524693384011665	0.5190216660499573	0.002627709385839654	1.0872555494308471	0.008845783983561539	0.0	0.0	341.66855881441154	16.95119886383844	5	21900000	10864415	2966119	8069466	
dataset_multibatch_dropout	0.38576210737228395	0.0018711153485597566	0.4897176444530487	0.0021704479125896244	1.114071750640869	0.01942013739934884	0.0	0.0	334.83233124079413	18.02492589912988	5	21940000	10369961	3038645	8531394	
