config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	proxy_calib_shrink	avg_rmse	avg_bz_rmse	score
55	0.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.2956355214118958	0.06399384140968323	1.211811602115631
91	0.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.183682382106781	0.12096462957561016	1.2128058206290007
49	0.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.2741756439208984	0.07732899952679873	1.214416821487248
13	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.166477680206299	0.13508453592658043	1.2183233760297298
67	0.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.2178842425346375	0.11173550598323345	1.2206776272505522
85	0.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.1709617972373962	0.1396152377128601	1.2250961363315582
61	0.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.205238401889801	0.130527900531888	1.2331471014767885
103	1.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.096815824508667	0.25486767292022705	1.3032755851745605
151	1.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.1448845863342285	0.2443503625690937	1.316792655736208
115	1.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.017793834209442	0.3086945712566376	1.3175914883613586
97	1.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.0725553035736084	0.28792572394013405	1.3242033757269382
127	1.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.04382187128067	0.3047590106725693	1.3266699463129044
163	1.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.065709412097931	0.29746894910931587	1.3303236551582813
145	1.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.120648145675659	0.2771070711314678	1.3374311439692974
109	1.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.004236489534378	0.33690302073955536	1.3390212655067444
175	1.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.0940008759498596	0.2928103879094124	1.3398108258843422
139	1.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	1.9656046032905579	0.3630767688155174	1.3458790704607964
157	1.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.052245646715164	0.3256043866276741	1.3517272099852562
121	1.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.0194329023361206	0.3430134057998657	1.352729856967926
187	1.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.0153352320194244	0.35038987547159195	1.3580574914813042
169	1.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.0695433020591736	0.33073798567056656	1.3655096367001534
133	1.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	1.9520722329616547	0.39436494559049606	1.3704010620713234
181	1.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.001867800951004	0.38160979747772217	1.3825436979532242
130	1.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.230944871902466	0.04067557258531451	2.1561480085365474
124	1.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.21166455745697	0.06377164460718632	2.1696039233356714
106	1.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.264233589172363	0.03988114418461919	2.171997938770801
178	1.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.271418571472168	0.03982706693932414	2.175536352675408
154	1.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.296254754066467	0.02810462936758995	2.1762320064008236
34	0.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.302067756652832	0.02779751503840089	2.178831393364817
100	1.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.247202277183533	0.06128303240984678	2.184884171001613
172	1.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.254135966300964	0.061158725060522556	2.1882267082110047
10	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.32223904132843	0.02739248378202319	2.1885120044462383
82	0.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.326829433441162	0.027354287914931774	2.190769004635513
148	1.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.281827092170715	0.05256086681038141	2.193474412895739
58	0.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.6	4.3408403396606445	0.02699787076562643	2.1974180405959487
28	0.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.291885018348694	0.054067568853497505	2.2000100780278444
142	1.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.159719109535217	0.12487291917204857	2.204732473939657
4	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.314483880996704	0.04861957021057606	2.205861510708928
76	0.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.318775415420532	0.048565154895186424	2.2079528626054525
132	1.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.407117605209351	0.00836049672216177	2.211919299326837
52	0.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.6	4.335043787956238	0.04554684180766344	2.2130687357857823
126	1.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.399898290634155	0.016139678191393614	2.2160888235084713
108	1.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.421579718589783	0.007104801945388317	2.2178946612402797
118	1.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.201909422874451	0.11765732988715172	2.218612041324377
180	1.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.423963665962219	0.007117357570677996	2.2190991905517876
9	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.425779461860657	0.00866543548181653	2.221555166412145
81	0.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.426602482795715	0.008660337887704372	2.221961579285562
156	1.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.433926463127136	0.005626245401799679	2.222589476965368
36	0.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.435046076774597	0.00550361443310976	2.2230266528204083
190	1.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.207215905189514	0.11956246197223663	2.2231704145669937
57	0.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.430598139762878	0.008483855053782463	2.2237829249352217
12	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.4413803815841675	0.003474042285233736	2.2241642330773175
102	1.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.417043209075928	0.015824985690414906	2.2243465902283788
84	0.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.443708062171936	0.003479777602478862	2.225333808688447
174	1.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.419066786766052	0.015816361643373966	2.2253497550264
136	1.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.1497161984443665	0.15145904012024403	2.2263171393424273
129	1.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.397797226905823	0.02748289331793785	2.2263815067708492
33	0.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.421077609062195	0.016913509462028742	2.227452313993126
150	1.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.431299805641174	0.011874939315021038	2.227524842135608
60	0.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.6	4.448439717292786	0.003432697616517544	2.2276525562629104
153	1.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.4180954694747925	0.019110534340143204	2.2281582690775394
30	0.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.434664726257324	0.011645336635410786	2.228977699764073
105	1.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.410235524177551	0.024829057045280933	2.2299468191340566
6	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.441837668418884	0.009537712438032031	2.230456546647474
177	1.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.3	4.410413861274719	0.025389129761606455	2.230596060398966
166	1.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.241509437561035	0.11059788800776005	2.2313526067882776
78	0.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.444099426269531	0.00953170913271606	2.2315814222674817
3	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.42956805229187	0.01787385414354503	2.23265788028948
75	0.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.430313587188721	0.01782533898949623	2.2329821325838566
27	0.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.424192547798157	0.021763721480965614	2.233859995380044
54	0.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.6	4.449245095252991	0.009413887048140168	2.2340364346746355
51	0.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.434456706047058	0.01740676653571427	2.2346351195592433
46	0.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.264965534210205	0.10246272198855877	2.2349454890936613
35	0.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.470553874969482	0.0	2.235276937484741
11	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.470654129981995	0.0	2.2353270649909973
59	0.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.470965385437012	0.0	2.235482692718506
83	0.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.471279501914978	0.0	2.235639750957489
29	0.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.472095727920532	0.0	2.236047863960266
5	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.472336173057556	0.0	2.236168086528778
53	0.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.47285270690918	0.0	2.23642635345459
155	1.0	1.0	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.472909450531006	0.0	2.236454725265503
77	0.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.472974896430969	0.0	2.2364874482154846
149	1.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.473708271980286	0.0	2.236854135990143
123	1.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.393770813941956	0.04099362716078758	2.2378790341317654
107	1.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.47179388999939	0.003258718643337488	2.2391556636430323
179	1.0	1.0	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.472719669342041	0.0032717855647206306	2.239631620235741
112	1.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.193383693695068	0.1430419348180294	2.2397337816655636
131	1.0	0.7	1.0	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.3	4.46994161605835	0.005865693790838122	2.240836501820013
99	1.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.409268856048584	0.03633548552170396	2.240969913545996
171	1.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.408767580986023	0.036996747367084026	2.2413805378600955
147	1.0	1.0	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.3	4.41880476474762	0.0326044843532145	2.2420068667270243
22	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.291108727455139	0.09674775786697865	2.2423021215945482
94	0.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.2947505712509155	0.09689129516482353	2.2442665807902813
184	1.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.198162317276001	0.14536836557090282	2.2444495242089033
47	0.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.478783369064331	0.005198899656534195	2.2445905841886997
23	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.479735970497131	0.0050126840360462666	2.244880669284612
95	0.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.48023796081543	0.0049793915823102	2.245098371990025
71	0.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.48067831993103	0.0048209913074970245	2.245160151273012
101	1.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.4722195863723755	0.009174193488433957	2.2452839866746217
167	1.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.4771997928619385	0.008543764939531684	2.247143661370501
119	1.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.474419951438904	0.01016178261488676	2.2473717583343387
70	0.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.6	4.314408898353577	0.09162534214556217	2.2488297913223505
17	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.48185920715332	0.009030771907418966	2.249960375484079
65	0.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.4829261302948	0.008820470422506332	2.2502835355699062
125	1.0	0.7	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.469832897186279	0.015680445358157158	2.250596893951297
173	1.0	1.0	1.0	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.3	4.4728792905807495	0.01509119477123022	2.251530840061605
160	1.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.233764052391052	0.13650895096361637	2.2533909771591425
40	0.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.260176420211792	0.12508367002010345	2.2551718801259995
89	0.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.482344627380371	0.014696614816784859	2.2558689285069704
41	0.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.480892658233643	0.016633607912808657	2.25707993702963
191	1.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.474329471588135	0.020295938942581415	2.257460674736649
144	1.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.379269123077393	0.07061064057052135	2.2602452021092176
16	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.287066340446472	0.11821547150611877	2.261748641729355
120	1.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.403460741043091	0.0610620491206646	2.26279241964221
88	0.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.290354490280151	0.11832768097519875	2.2635049261152744
192	1.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.403907656669617	0.06320406589657068	2.265157894231379
48	0.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.4330079555511475	0.04979350510984659	2.2662974828854203
161	1.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.478306293487549	0.027548266109079123	2.2667014128528535
21	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.439453363418579	0.047023562248796225	2.2667502439580858
113	1.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.4751280546188354	0.029379532672464848	2.2669435599818826
24	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.442283034324646	0.04637215845286846	2.2675136756151915
69	0.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.445802807807922	0.04480749974027276	2.267708903644234
143	1.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.3	4.469018340110779	0.033538739662617445	2.268047909718007
45	0.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.431672692298889	0.05247942730784416	2.2683157734572887
64	0.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.6	4.310659885406494	0.11312930658459663	2.2684592492878437
93	0.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.439792633056641	0.04865754954516888	2.268553866073489
96	0.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.444192886352539	0.04652463085949421	2.2686210740357637
72	0.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.4509077072143555	0.04357883054763079	2.2690326841548085
168	1.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.6	4.422004580497742	0.05914004798978567	2.2701423382386565
165	1.0	1.0	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.414958953857422	0.06638380605727434	2.2738632829859853
141	1.0	0.7	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.373137950897217	0.08736195415258408	2.2739309296011925
185	1.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.474570870399475	0.03748995577916503	2.2747753909789026
117	1.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.399558782577515	0.0750992214307189	2.2748786127194762
63	0.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.3	4.448470592498779	0.05152188707143068	2.2757571833208203
18	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.443095803260803	0.05427209660410881	2.2758199982345104
189	1.0	1.0	1.0	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.3	4.396150231361389	0.07784192450344563	2.27591704018414
138	1.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.375568985939026	0.08862229995429516	2.276406792923808
15	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.3	4.4417067766189575	0.05622901953756809	2.277082407847047
90	0.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.444955825805664	0.05583200789988041	2.2783099208027124
66	0.0	1.0	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.452015399932861	0.05231695529073477	2.2783246552571654
42	0.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.433483362197876	0.0616863751783967	2.2784280562773347
137	1.0	0.7	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.3	4.468654751777649	0.04437828157097101	2.2787056574597955
114	1.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.400991320610046	0.0783951636403799	2.278890823945403
87	0.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.3	4.441817998886108	0.058157687075436115	2.2790666865184903
186	1.0	1.0	1.0	0.0	0.0	False	1.5	0.5	0.99	0.0	5.0	0.6	4.400988221168518	0.07965117879211903	2.280145289376378
