dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.5076	0.0	1.0	0.0	1.0	0.0	1.0	0.0	45.19790482521057	0.0	1	30	935	cell_type1	
darmanis_top1000markers	0.543	0.0	0.9393	0.0	0.9042	0.0	0.9571	0.0	61.57587218284607	0.0	1	420	1000	cell_type1	
deng_top1000markers	0.6089	0.0	0.9081	0.0	0.8704	0.0	0.9478	0.0	60.59946131706238	0.0	1	268	1000	cell_type1	
pollen_top1000markers	0.7458	0.0	0.946	0.0	0.9329	0.0	0.9465	0.0	60.92829084396362	0.0	1	299	1000	cell_type1	
usoskin_top1000markers	0.4021	0.0	0.9053	0.0	0.8604	0.0	0.9486	0.0	91.21639561653137	0.0	1	622	1000	cell_type1	
