dataset	transform	seed	runtime_sec	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
groups_balanced_moderate_drop	raw	42	143.97209232882597	0.21098378495068568	0.27551501710287446	0.015288949662937581	0.340445226039659	1.1424910882120307	0.7620248037873377	0.8500941153131238	0.9963922556556483	0.9910537073761603	0.9957928411010236	0.9897735046883079	3.0
