dataset	n_repeats	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	runtime_sec	runtime_sec_std	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes
batch_effects_moderate_drop	3	0.23783869456377982	0.001915725957799533	0.3180456140114383	0.0021037867847521568	0.01558640014019824	0.0004532771597895914	0.20706924564284138	0.002550152772021907	0.23094800558202078	0.002241984679271156	0.35918596172396583	0.0016997587053084729	0.4434782420438837	0.0017004268347055613	0.04169801862556425	0.0012473513410925893	0.3505884699244453	0.002693437424335674	0.35373854557931267	0.0019449447863020407	1.1528160996990717	0.005215699278969443	1.088171848100459	0.005018944206914212	0.26507001000585134	0.0014407570141060297	23.005971867009066	1.4263105095277682	965000	459783	111407	393810	288000	288
batch_effects_moderate_drop_group	3	0.23753172258605237	0.000944423838156473	0.3164124683534759	0.002179160958643753	0.015277721975948516	0.0003957174159116044	0.21237200462555686	0.0007388953780341933	0.23597008785137272	0.0006917374008821348	0.36028287463489234	0.0007161838737999223	0.44277371865931103	0.001883504848657785	0.04333392544855324	0.0010737001383436446	0.35642825866618466	0.0004907459756554543	0.36038231700630635	0.0003953004832687003	1.159901552236837	0.0016356293501626473	1.08213608116815	0.001864677957855805	0.2614435480259112	0.004390841483788431	22.192073423337813	0.009410715952512165	968000	442900	110226	414874	254000	254
groups_balanced_moderate_drop	3	0.2232318459400112	0.0006722001235464417	0.2921522244227505	0.0008990269837767803	0.010805307010050452	0.00014006443276634955	0.20266625698315321	0.0010457922388953367	0.22851593090936995	0.0007897385794361646	0.3524105162896291	0.0006762603692227251	0.4291042602433162	0.000674148384680319	0.03402031432574204	0.0006116534777367283	0.34995922259051077	0.0012890867089627367	0.35260911056161076	0.0006473293541612656	1.1787561742671546	0.002846609945121737	1.1295556227298829	0.0016885208940503648	0.16559041884650874	0.0013411758376933036	22.313964091280166	0.022689781624834385	967000	445339	104058	417603	252000	252
groups_balanced_moderate_drop_group	3	0.22816387147514763	0.001938423736417108	0.2936126086876995	0.003354485295923039	0.014501534659449927	0.0005408068789201428	0.20851539652984938	0.001816473034203722	0.23147076510425468	0.0030889633827673024	0.35773761042964364	0.0014716796310854804	0.4313110839951986	0.002544418810330646	0.04157720462873554	0.000839443447379931	0.3555257102060949	0.0018816137442520054	0.3596787969032733	0.002262880024592654	1.1759576400762326	0.0033982949380930803	1.1218171871219569	0.00396952291259987	0.20928122315063225	0.0019144204034634374	22.389288922655396	0.11688944931767377	974000	465360	105473	403167	268000	268
groups_balanced_nodrop	3	0.15060949233290546	0.00027540251590432876	nan	nan	0.02929032097931707	0.000765063863455964	0.1682190989095751	0.00041711152508960603	0.15081510403013962	0.0002213484153340826	0.2898983191165264	0.00019321861631506966	nan	nan	0.07699922154227333	0.0014953658205782824	0.3208008492523762	0.0004125336823625241	0.29267349814451116	0.00013142082090947108	0.9842295726508454	0.0007938119815468956	0.9194469547154425	0.0005439557618773549	0.2237629039009308	0.004241327729403923	22.40381754996876	0.05310776192837622	995000	0	126119	868881	264000	264
groups_imbalanced_moderate_drop	3	0.22974669640920112	0.002721991328918864	0.2988122992233709	0.004336404042814452	0.015469512403039856	0.0006629461535176085	0.2074158567076514	0.0018335967250740857	0.23527934684054186	0.002191255464581931	0.35729654425957075	0.002087807601784028	0.4351879981153422	0.0032033778234348107	0.04318947132769438	0.0009825015599959175	0.35377744669179684	0.0016963218732136043	0.3633673996958126	0.0016479154994194273	1.1866730707534638	0.005638118872679418	1.1411778966953097	0.004377476340407611	0.1769309754553916	0.0014462184021675764	20.086329277682427	0.9670185761998145	963000	472453	112927	377620	251000	251
groups_imbalanced_moderate_drop_group	3	0.21479436111015834	0.0027562447438150605	0.2897909659133077	0.0048613213958904646	0.013643447860056307	0.0006998128726013512	0.19392157458017403	0.00169660113294197	0.21435045475546746	0.003347073634196057	0.34426907594738804	0.0020290331596495817	0.42907485653791455	0.0037410653002421346	0.0373237806882717	0.0010028235891663569	0.34038720167114184	0.0012515841181138531	0.3443720107313217	0.0026582402038085665	1.1547149417533746	0.004548775432452062	1.0911889063502536	0.006585630509514704	0.1952103069295665	0.001998464904338547	22.24599946499802	0.2735947724971357	972000	418522	110025	443453	278000	278
groups_rare_high_drop	3	0.3300351172044581	0.006484950539356555	0.4044679509038042	0.007883920696160838	0.007653464891305514	0.0003551318290671232	0.27938947983664	0.0057962739062448	0.3382347279799796	0.006789999652163304	0.43674951378510896	0.004767036617585375	0.5080770612565447	0.005371045070874839	0.03040671299685954	0.0006908304759329499	0.42593269094815556	0.00547181504645656	0.4431297029674557	0.00494651494259619	1.3918685326616627	0.01268586300176694	1.332806536340185	0.012584944163047172	0.1877279116574391	0.004683826664130177	22.416494579364855	0.030159999041405646	955000	601218	98746	255036	329000	329
groups_rare_high_drop_group	3	0.3152665054118883	0.005095447555964812	0.3982049835960531	0.007226103095831511	0.006603541465509418	0.0001908037429779666	0.2538699958751985	0.00282962451201529	0.3202384309629636	0.006361002883129774	0.42352155496419824	0.0034302102465635434	0.5039386796896794	0.00465530952408523	0.02548760371889047	0.0008631594729740604	0.3986590328023652	0.0027999273398984677	0.4270193529186391	0.004313229963956686	1.3594404859652223	0.007807280784148505	1.2948398456249028	0.009846890410059303	0.19797767486611537	0.003884228873191242	22.270669240000036	0.10439805644293892	946000	569844	97738	278418	334000	334
paths_branching_moderate_drop	3	0.22122405808841386	0.003052374846703697	0.28922865739057874	0.004713828143733755	0.01438644823166615	0.0005932786863270467	0.20592523584653885	0.002368945497516021	0.22443308898325598	0.0032378337030179623	0.34851387577551246	0.0022587302550663105	0.4284041883022698	0.0036160874768576285	0.040380875647418456	0.0009292962477818737	0.3526912782023291	0.0017047740094028228	0.3512641781146562	0.0024506156077099607	1.1474065501668294	0.005351355220820653	1.119643573312822	0.006252708294433238	0.1935899298168741	0.0034246010546114818	22.45240462132885	0.09999643230350298	966000	467969	126370	371661	582000	582
paths_branching_moderate_drop_group	3	0.22988276799137086	0.0010009020432532793	0.2955604255154047	0.0018194878189124286	0.014456780739027834	0.0002269616098094013	0.21192012676104532	0.0015659483665289152	0.22782143475574856	0.0006578168325619612	0.35953055791979427	0.0008265258010366728	0.4330091912634258	0.0013998270802348628	0.041642389316419746	0.0006933973584005989	0.358752974328933	0.001521834458669847	0.35893152909471815	0.0005248425100757721	1.1574088098226287	0.002401784664835937	1.127082210347634	0.0017987572942567088	0.219642706129606	0.007479184724927703	22.371303736271027	0.057833640381683434	972000	454237	103983	413780	582000	582
paths_linear_moderate_drop	3	0.2353015914689073	0.0034138911675747714	0.30257438754963095	0.00481664775300039	0.015833133988935728	0.0006477558558829514	0.21047635156879038	0.0029024972700560973	0.23879150677794234	0.0032846702403033024	0.36388882979556153	0.0027106764134585334	0.43752137803961294	0.003547895160237981	0.04373491218252947	0.001159571209261177	0.3561838765817102	0.0027460798609460955	0.36962790332491036	0.002577844951479412	1.1465620027147618	0.007727809952791382	1.1155040612454252	0.007106603734160282	0.21357903276789847	0.004411491895506112	22.19241052668076	0.04998745326246743	965000	466459	97633	400908	552000	552
paths_linear_moderate_drop_group	3	0.22795869190107662	0.0027975687501129794	0.29089474184242786	0.005520285484263553	0.01656386426899557	0.0005224167850753744	0.21487100141237758	0.000564224903020737	0.2251474296528316	0.0025089909830387984	0.3559674397663046	0.0020386278294249817	0.4289667158595331	0.004222584876548783	0.042396636851649794	0.0011953169218759186	0.3616455482437551	0.0006257357700902126	0.35265466061661055	0.0017567675733672005	1.127643037774641	0.005125764286352789	1.0986387563958686	0.004090838459881086	0.2327299940724469	0.0034734749188815453	22.157852743325446	0.010774178187605683	964000	468240	115885	379875	566000	566
