dataset	n_repeats	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	runtime_sec	runtime_sec_std	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes
batch_effects_moderate_drop	1	0.2346966671436521	nan	0.31377122966386084	nan	0.016368898711659495	nan	0.20413904320945503	nan	0.2290129578343221	nan	0.3567624694699379	nan	0.44010863598259997	nan	0.04326469549505643	nan	0.34814078903401285	nan	0.3523913640308097	nan	1.1466231071177024	nan	1.0855178021535947	nan	0.2615876257130518	nan	24.599194779992104	nan	965000	459783	111407	393810	288000	288
batch_effects_moderate_drop_group	1	0.23193261252688535	nan	0.30617642748046403	nan	0.01668066157565411	nan	0.20986272119267435	nan	0.23021967046723454	nan	0.3565846074823472	nan	0.43517284138759416	nan	0.04678772875764117	nan	0.3549960335000674	nan	0.3565417481828545	nan	1.1507157426425876	nan	1.0719191553718734	nan	0.26147241630081447	nan	22.04894733207766	nan	968000	442900	110226	414874	254000	254
groups_balanced_moderate_drop	1	0.2189700540656974	nan	0.2853413816984947	nan	0.011672987123439641	nan	0.1998446586907001	nan	0.22317199075746175	nan	0.34923981621844435	nan	0.4238253322031512	nan	0.03605623192019662	nan	0.34773939192023245	nan	0.3485424825076169	nan	1.1712015922843886	nan	1.1200984912352348	nan	0.16235961949699573	nan	22.162243788014166	nan	967000	445339	104058	417603	252000	252
groups_balanced_moderate_drop_group	1	0.22563036596322295	nan	0.2913686097632617	nan	0.015130789344910899	nan	0.20482031134535278	nan	0.2299381343194628	nan	0.3557414366383484	nan	0.42996198955411946	nan	0.04126843860861972	nan	0.3523411931072718	nan	0.3585591668591406	nan	1.1700525940764281	nan	1.1181571046216214	nan	0.19719380411721543	nan	22.167464787955396	nan	974000	465360	105473	403167	268000	268
groups_balanced_nodrop	1	0.14965255479618825	nan	nan	nan	0.03111136337096816	nan	0.16685893463572596	nan	0.14986588852973096	nan	0.289233366123932	nan	nan	nan	0.08124778698863855	nan	0.31942269383965394	nan	0.2919292196158427	nan	0.980951328204081	nan	0.9160740065232965	nan	0.22432791851980047	nan	22.087082064012066	nan	995000	0	126119	868881	264000	264
groups_imbalanced_moderate_drop	1	0.2272647504256695	nan	0.2949575412026801	nan	0.016397662440218275	nan	0.20563169487766358	nan	0.23156246082568405	nan	0.355680727793318	nan	0.4321528283152625	nan	0.044954500954989124	nan	0.35292639092100614	nan	0.36068748316010113	nan	1.1841530770980477	nan	1.1342289805379242	nan	0.17142566131291326	nan	22.180884978966787	nan	963000	472453	112927	377620	251000	251
groups_imbalanced_moderate_drop_group	1	0.21405578036005488	nan	0.28920153556503647	nan	0.013648732051783477	nan	0.19285766856515926	nan	0.2129384734596151	nan	0.3436964820540207	nan	0.42856258368685574	nan	0.03799169450183709	nan	0.339449895973538	nan	0.34319541534233816	nan	1.1526068463775552	nan	1.0873846959416307	nan	0.186188652356894	nan	22.134898699936457	nan	972000	418522	110025	443453	278000	278
groups_rare_high_drop	1	0.3277919189718976	nan	0.40020238364846117	nan	0.007998499252728145	nan	0.28091165999541884	nan	0.3369156636361278	nan	0.4359172877288634	nan	0.5054465552936951	nan	0.030658730760554854	nan	0.4289199002212151	nan	0.4423512727545081	nan	1.3921795703287303	nan	1.3314657590950032	nan	0.1850788716743914	nan	22.110403951024637	nan	955000	601218	98746	255036	329000	329
groups_rare_high_drop_group	1	0.31047914539161164	nan	0.38981480363231	nan	0.007269034183061091	nan	0.25454239207389817	nan	0.3168303300538991	nan	0.42103207793314834	nan	0.49900881010580384	nan	0.02570877379903939	nan	0.40021279229524076	nan	0.42526132760621804	nan	1.3562636145586409	nan	1.2925414392204853	nan	0.20165443025080304	nan	21.93074792099651	nan	946000	569844	97738	278418	334000	334
paths_branching_moderate_drop	1	0.219572391053043	nan	0.28670923581107405	nan	0.015087980456445044	nan	0.20456606233553176	nan	0.223042781505153	nan	0.3473944167146319	nan	0.4263934933994612	nan	0.041780121432921424	nan	0.35183760439810385	nan	0.35046506638972097	nan	1.1445680400259972	nan	1.1177014801985967	nan	0.18827924321288506	nan	21.992948035011068	nan	966000	467969	126370	371661	582000	582
paths_branching_moderate_drop_group	1	0.22819197057557458	nan	0.29287199611713843	nan	0.015193833570141676	nan	0.21071438470461065	nan	0.22592339518206256	nan	0.35837701473828726	nan	0.4309766611646752	nan	0.042808962773390094	nan	0.3579813144958462	nan	0.3575852451131727	nan	1.154480922748453	nan	1.1238086070773254	nan	0.21583128128324944	nan	22.3460913420422	nan	972000	454237	103983	413780	582000	582
paths_linear_moderate_drop	1	0.2339799203262916	nan	0.2986184526015547	nan	0.016758036822986606	nan	0.21167255560793002	nan	0.23688461664858565	nan	0.3633273138530368	nan	0.43479622354998854	nan	0.04470690181376646	nan	0.35776631367419165	nan	0.36849042198087706	nan	1.1466312992638827	nan	1.1139070866277028	nan	0.20869575669343918	nan	22.090329036000185	nan	965000	466459	97633	400908	552000	552
paths_linear_moderate_drop_group	1	0.2220359189399599	nan	0.28264536806930113	nan	0.017777622431461564	nan	0.20963895738830376	nan	0.21952621992958773	nan	0.35134368706437297	nan	0.42259251365184947	nan	0.04545479134546183	nan	0.35683597826296737	nan	0.3482295031798363	nan	1.1146482687020083	nan	1.0860154074985944	nan	0.2327381391727404	nan	22.146150007960387	nan	964000	468240	115885	379875	566000	566
