seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.9832931044597322	0.9681228621156374				0.22178015112876892	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	8	0.6614759027637112	0.7501916342495247				0.21176973497495055	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	13	0.36512861467866353	0.6090594141901488				0.2062738670501858	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9856482006698227	0.9719158367382588				0.31332240416668355	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	7	0.676477896885459	0.7534011480674231				0.3059092969633639	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	13	0.4322755085002461	0.6362386902530157				0.2809830689802766	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9832758188566038	0.9674572539721529				0.45993886492215097	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	7	0.7817333773705721	0.7999352996179403				0.43493217905052006	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	10	0.41508861680720754	0.6417165585150243				0.48426130693405867	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9838791809061256	0.9691125875439922				0.2115640821866691	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	7	0.5713645076461508	0.7355952452911904				0.21040427102707326	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	13	0.3442251667214318	0.6045008485852696				0.20736228092573583	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.9862454735685663	0.9724795630188221				0.310530967079103	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	7	0.7071203931200297	0.7793336098290952				0.30798662384040654	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	11	0.41870369911781785	0.6414250731416686				0.27422050409950316	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9850721187611333	0.9711612803682231				0.4473820950370282	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	6	0.6097551707012078	0.7526446876571699				0.44296827889047563	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	10	0.4651821565497112	0.6612953222029145				0.447733533103019	groups_balanced_moderate_drop	raw	42
