dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.5277972519397736	0.0019130033070609692	0.947131484746933	0.005855672397861062	0.34662990272045135	0.008564892893565585	0.0	0.0	10.121434202999808	5.435579245259873	2	1066000	544846	134412	386742	
dataset_3_types_unequal	0.45989322662353516	0.002487886320749564	0.830027312040329	0.005460587839919942	0.37942230701446533	0.001760684596542598	0.0	0.0	6.407429762999982	0.1700658121226472	2	1065000	528580	134548	401872	
dataset_4_types_rare	0.5064721703529358	0.0007336080451806215	0.8924577236175537	0.0016511449372627845	0.43180057406425476	0.0007296883882691084	0.0	0.0	6.301850065500048	0.02153006859093733	2	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.4597228020429611	0.0029894127446049475	0.8625989258289337	0.0062456993339808755	0.34862376749515533	4.844780236327269e-05	0.0	0.0	6.207775090999803	0.045279346559774836	2	1072000	514202	141335	416463	
