dataset	n_repeats	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	runtime_sec	runtime_sec_std	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes
batch_effects_moderate_drop	1	0.23519901038135985	nan	0.3144759023538265	nan	0.0162236777607934	nan	0.20458835463235112	nan	0.2292147418789998	nan	0.35706844697436835	nan	0.44050029360144427	nan	0.043240575297268005	nan	0.34844011595736474	nan	0.3524364353113905	nan	1.147456398389399	nan	1.0856726031447748	nan	0.26589983715869264	nan	24.442076377919875	nan	965000	459783	111407	393810	288000	288
batch_effects_moderate_drop_group	1	0.2320628640762951	nan	0.3063615590445381	nan	0.01664790759285582	nan	0.20997769361950314	nan	0.23013580723466784	nan	0.3566525543010656	nan	0.43528779893782144	nan	0.04675355750417384	nan	0.3550409251590011	nan	0.3564254940817992	nan	1.1508535296228406	nan	1.0717129157097376	nan	0.26152325652666913	nan	22.26833162899129	nan	968000	442900	110226	414874	254000	254
groups_balanced_moderate_drop	1	0.21918123834106318	nan	0.28564352760436296	nan	0.011643254781601518	nan	0.2000188713441831	nan	0.22348283957165432	nan	0.3494061629671072	nan	0.4240679882038987	nan	0.03604006021231463	nan	0.34786984098505896	nan	0.3488058811285621	nan	1.1714960678491753	nan	1.1206170583570831	nan	0.16237335852703288	nan	22.327096619992517	nan	967000	445339	104058	417603	252000	252
groups_balanced_moderate_drop_group	1	0.2254642313504565	nan	0.2916006292446499	nan	0.015230375407024046	nan	0.20412508743212965	nan	0.23002123175459285	nan	0.3555844553995708	nan	0.43006829504373223	nan	0.04185422979985338	nan	0.3516859926480857	nan	0.3585928144349291	nan	1.1691915481241957	nan	1.1176699278116593	nan	0.19580469910367068	nan	22.341630042996258	nan	974000	465360	105473	403167	268000	268
groups_balanced_nodrop	1	0.14966808177525223	nan	nan	nan	0.031070847621313992	nan	0.16688259627638702	nan	0.14988101258869196	nan	0.289243898630273	nan	nan	nan	0.08116048433253246	nan	0.3194474272237359	nan	0.2919441259857088	nan	0.9810037171192783	nan	0.9161175081652375	nan	0.22401987306494167	nan	22.447062912979163	nan	995000	0	126119	868881	264000	264
groups_imbalanced_moderate_drop	1	0.22777414995202194	nan	0.29570758674544556	nan	0.0162735684711131	nan	0.20602945992376948	nan	0.23212700900333186	nan	0.35606483772757963	nan	0.43272106218594636	nan	0.04484177788626948	nan	0.35322871481213797	nan	0.36116524020454815	nan	1.1850431610930134	nan	1.1354256544961379	nan	0.17162590585343437	nan	22.575698648928665	nan	963000	472453	112927	377620	251000	251
groups_imbalanced_moderate_drop_group	1	0.21408191446036579	nan	0.2893697627040172	nan	0.013646329072561124	nan	0.19275677844744832	nan	0.21292386984967615	nan	0.3436717478696206	nan	0.42865882341916983	nan	0.03812729709590523	nan	0.3392712079324225	nan	0.3431250576273275	nan	1.1522889091349353	nan	1.0870664467248008	nan	0.18892852066169602	nan	22.659198918030597	nan	972000	418522	110025	443453	278000	278
groups_rare_high_drop	1	0.3273508435406338	nan	0.3997505279108233	nan	0.008036542899201467	nan	0.28031049038838185	nan	0.33663906040046987	nan	0.43554411185555075	nan	0.5051105505526746	nan	0.03089787793366499	nan	0.42822201565832	nan	0.4420980254378028	nan	1.3910986288209535	nan	1.3306967088582673	nan	0.18547657352889102	nan	22.70415178395342	nan	955000	601218	98746	255036	329000	329
groups_rare_high_drop_group	1	0.30995048593570407	nan	0.3893045696553543	nan	0.007274519094739781	nan	0.2537885106466131	nan	0.31668038432336615	nan	0.4205249357613798	nan	0.4986312429384021	nan	0.025682592316110964	nan	0.39927160607964496	nan	0.42508274158538456	nan	1.3545237791207176	nan	1.2919024394349055	nan	0.2025527801966469	nan	22.59205291897524	nan	946000	569844	97738	278418	334000	334
paths_branching_moderate_drop	1	0.21983778792488165	nan	0.2872008281475421	nan	0.014945946830024896	nan	0.204685182161024	nan	0.22318170837087248	nan	0.3475443103628795	nan	0.42677880709317034	nan	0.04149971615461693	nan	0.3518373816555916	nan	0.350474183472532	nan	1.144958157882091	nan	1.1176802531949	nan	0.18843858854315892	nan	22.559940419974737	nan	966000	467969	126370	371661	582000	582
paths_branching_moderate_drop_group	1	0.22813039416626743	nan	0.29277891727783495	nan	0.015203312363338661	nan	0.210669534662388	nan	0.22590435949054885	nan	0.35830839708104706	nan	0.43089671520833095	nan	0.04287032763927904	nan	0.35789246811778214	nan	0.3575492971924513	nan	1.1541832671675867	nan	1.123636819579283	nan	0.21738414701738992	nan	22.534784340998158	nan	972000	454237	103983	413780	582000	582
paths_linear_moderate_drop	1	0.2338119718285835	nan	0.2982155157416393	nan	0.016785976702466003	nan	0.21173031292431646	nan	0.2366555348844926	nan	0.36321833881927196	nan	0.4344959895756209	nan	0.044792064147340487	nan	0.35783259141809426	nan	0.36833406960851833	nan	1.146413415329942	nan	1.1135754135432172	nan	0.2096077227944142	nan	22.57970512402244	nan	965000	466459	97633	400908	552000	552
paths_linear_moderate_drop_group	1	0.22240858380827835	nan	0.2832624301109036	nan	0.01766722298236125	nan	0.20985773841589933	nan	0.2198785903804333	nan	0.35161753019871905	nan	0.4230750942479516	nan	0.045321336166727295	nan	0.35697677904369407	nan	0.3484897720881082	nan	1.1152865375063046	nan	1.086669338765747	nan	0.23309559499921695	nan	22.539774412987754	nan	964000	468240	115885	379875	566000	566
