dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	7.53860932714503	0	14.7494109211348	0	0	0	0	0	0.0456	0.0722883116416476	10	1066000	544846	134412	386742	NA
dataset_3_types_unequal	4.43938414270197	0	11.9316700644319	0	0	0	0	0	0.0262	0.00391010087963469	10	1070000	398112	139197	532691	NA
dataset_4_types_rare	9.1796530549473	0	15.7315445301669	0	0	0	0	0	0.0191000000000031	0.00191195071995773	10	1060000	618530	130582	310888	NA
dataset_multibatch_dropout	6.33892077112539	0	13.9654796059156	0	0	0	0	0	0.0282000000000039	0.00252982212812581	10	1072000	486580	141387	444033	NA
