dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7657261292139689	0.0068304799821275386	1.4594309329986572	0.012749116959081628	0.15697228411833444	0.002651439718202706	0.0	0.0	8.239122828333317	4.313255209178207	3	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6485670407613119	0.001644321784807856	1.2646348476409912	0.0029532424160263254	0.1654659310976664	0.001524129860925571	0.0	0.0	5.772548693000014	0.03435110923175317	3	1065000	528580	134548	401872	
dataset_4_types_rare	0.5631249745686849	0.007635902364118133	1.0690724054972331	0.012698059072972813	0.18985657890637717	0.009774795641290265	0.0	0.0	5.746387535333345	0.011207186006749298	3	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.5910550753275553	0.002305753510056524	1.1892043749491374	0.0044268172013993	0.15650649865468344	0.005636702074059749	0.0	0.0	5.666802868999942	0.031676125775735114	3	1072000	514202	141335	416463	
