dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7301828265190125	0.013519162494607896	1.3844294945398967	0.02739047720102557	0.17910562952359518	0.006546154559112673	0.0	0.0	9.774095975666645	4.344833027378797	3	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6226017276446024	0.013413294505554672	1.2088839213053386	0.028932325636789526	0.17896179358164468	0.0077703188474110025	0.0	0.0	7.343729343333355	0.045780991177273495	3	1065000	528580	134548	401872	
dataset_4_types_rare	0.6606786251068115	0.008634476294919782	1.2571958303451538	0.01736539580460586	0.2117033451795578	0.004257927765810291	0.0	0.0	7.239839576666706	0.0656636790724634	3	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.6091510454813639	0.008347262891710125	1.221599857012431	0.018902176982313553	0.1758991926908493	0.005746403844723323	0.0	0.0	7.215692602333395	0.011899946908211778	3	1072000	514202	141335	416463	
