transform	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_matched_mean	nmi_matched_mean
raw	0.2431103070315474	0.3276003732190714	0.008470564253322821	0.3635353563480093	1.1987712025941926	0.735829825565599	0.8304827778392565	0.994609547286388	0.9876603155940894
