seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	20	10	0.2	3	0.994609547286388	0.9876603155940894				0.22789533506147563	groups_balanced_moderate_drop	raw	42
42	20	10	0.5	7	0.7304119770608647	0.789890843369788				0.22951566195115447	groups_balanced_moderate_drop	raw	42
42	20	10	1.0	11	0.37998924762443004	0.6351162521353289				0.2047247770242393	groups_balanced_moderate_drop	raw	42
42	20	15	0.2	3	0.9934028032853789	0.9851590242709028				0.2979442710056901	groups_balanced_moderate_drop	raw	42
42	20	15	0.5	6	0.5895977079076434	0.7553202769319242				0.2853647479787469	groups_balanced_moderate_drop	raw	42
42	20	15	1.0	9	0.4606059865284586	0.6770385035497294				0.3286548820324242	groups_balanced_moderate_drop	raw	42
42	20	30	0.2	3	0.9940058183875924	0.9866926229919585				0.3998107318766415	groups_balanced_moderate_drop	raw	42
42	20	30	0.5	5	0.806856404327058	0.8490498256053165				0.48620904004201293	groups_balanced_moderate_drop	raw	42
42	20	30	1.0	7	0.536961713565398	0.7245252318178771				0.44428605306893587	groups_balanced_moderate_drop	raw	42
42	50	10	0.2	3	0.9946037972267332	0.9878154717564916				0.22088436409831047	groups_balanced_moderate_drop	raw	42
42	50	10	0.5	6	0.6890400712886827	0.787369180476249				0.21564651001244783	groups_balanced_moderate_drop	raw	42
42	50	10	1.0	10	0.42772731792552376	0.6573716535116706				0.20813831686973572	groups_balanced_moderate_drop	raw	42
42	50	15	0.2	3	0.9928050474167968	0.9840820520290047				0.2982550379820168	groups_balanced_moderate_drop	raw	42
42	50	15	0.5	5	0.7961446981021267	0.8454413592583991				0.30312272999435663	groups_balanced_moderate_drop	raw	42
42	50	15	1.0	10	0.41897173651012254	0.6561137861772353				0.32221908192150295	groups_balanced_moderate_drop	raw	42
42	50	30	0.2	3	0.9958011528637777	0.9901234310139615				0.4412431160453707	groups_balanced_moderate_drop	raw	42
42	50	30	0.5	4	0.8688454961481453	0.8970141582583898				0.5140702109783888	groups_balanced_moderate_drop	raw	42
42	50	30	1.0	6	0.5745563367256598	0.7529060123583007				0.42261086613871157	groups_balanced_moderate_drop	raw	42
