dataset	n_repeats	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	runtime_sec	runtime_sec_std	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes
batch_effects_moderate_drop	1	0.23917070830694034	nan	0.32126820470248496	nan	0.015241035485255612	nan	0.20666848610540384	nan	0.23294514234969185	nan	0.359858017603375	nan	0.44559621974537805	nan	0.041285419143152494	nan	0.34987921991210585	nan	0.3550356118866056	nan	1.1541977540443535	nan	1.0919230176214587	nan	0.26212894639449236	nan	24.08506304700859	nan	965000	459783	111407	393810	288000	288
batch_effects_moderate_drop_group	1	0.23528681920065536	nan	0.3119868555766063	nan	0.015780338381450255	nan	0.21172514805199086	nan	0.23361254169482712	nan	0.35895318565839274	nan	0.43952017150986683	nan	0.045396637905499394	nan	0.35625107851018123	nan	0.3588997016158405	nan	1.1562789932627375	nan	1.0775747590887776	nan	0.2586473623401729	nan	22.274064138997346	nan	968000	442900	110226	414874	254000	254
groups_balanced_moderate_drop	1	0.22164068625414166	nan	0.28959419289332516	nan	0.010977263991900646	nan	0.20166685393152162	nan	0.22610676082028514	nan	0.351196097323539	nan	0.42714247317823645	nan	0.0344903854593436	nan	0.34912206981034916	nan	0.35066667488533476	nan	1.1759916120551281	nan	1.1252710608941694	nan	0.16327651860042666	nan	22.259223210043274	nan	967000	445339	104058	417603	252000	252
groups_balanced_moderate_drop_group	1	0.2290729047326435	nan	0.29629556172610444	nan	0.014217533864974274	nan	0.20768897418537333	nan	0.2335237327411283	nan	0.3583292257293287	nan	0.43383277291167854	nan	0.03903049879002227	nan	0.35471053647572226	nan	0.36124375615239424	nan	1.1769417261655468	nan	1.1251320444223785	nan	0.19793112627368395	nan	22.199838174972683	nan	974000	465360	105473	403167	268000	268
groups_balanced_nodrop	1	0.14975745448232813	nan	nan	nan	0.030830399721177463	nan	0.16701984279490664	nan	0.14996184389339348	nan	0.2892895349633046	nan	nan	nan	0.08056696340570044	nan	0.31958583791189416	nan	0.2919871145691536	nan	0.9813688743644361	nan	0.9164618422758598	nan	0.22453399525517412	nan	22.20476304809563	nan	995000	0	126119	868881	264000	264
groups_imbalanced_moderate_drop	1	0.2313052675954636	nan	0.30139462195978983	nan	0.01527218933411976	nan	0.20821867708471142	nan	0.23537582973700646	nan	0.3585531579883679	nan	0.43712860653405783	nan	0.04268641097548543	nan	0.35470452112635575	nan	0.3634433344329684	nan	1.191021332454079	nan	1.1409996694584923	nan	0.1735831320881513	nan	22.203592251986265	nan	963000	472453	112927	377620	251000	251
groups_imbalanced_moderate_drop_group	1	0.2170136150476866	nan	0.2935677064472471	nan	0.012944261170244421	nan	0.19539499756091516	nan	0.21583488682594762	nan	0.34591613008870337	nan	0.432038589488015	nan	0.036124152367369704	nan	0.34149789049188267	nan	0.3453296257523698	nan	1.1584972902593522	nan	1.0929502988940314	nan	0.18662838935191484	nan	22.200315271969885	nan	972000	418522	110025	443453	278000	278
groups_rare_high_drop	1	0.33800364815264256	nan	0.4142151014407036	nan	0.00700734309840319	nan	0.2865005804129685	nan	0.34712221809460436	nan	0.4425062281526252	nan	0.5147679565682417	nan	0.028285700661670864	nan	0.4325373154228211	nan	0.4489673465410863	nan	1.4065251429706513	nan	1.345745264893941	nan	0.1870016929021475	nan	22.133613549987786	nan	955000	601218	98746	255036	329000	329
groups_rare_high_drop_group	1	0.3182447468547505	nan	0.40087447255574593	nan	0.006505033110916922	nan	0.2585602535013637	nan	0.3248842137004582	nan	0.42597375017890965	nan	0.5063203495319067	nan	0.023710743361791152	nan	0.40274017404009094	nan	0.4303684619939762	nan	1.3670838804263346	nan	1.3036396695693677	nan	0.2050422271246842	nan	22.11380710999947	nan	946000	569844	97738	278418	334000	334
paths_branching_moderate_drop	1	0.223211687757423	nan	0.29230640815894793	nan	0.014114025124281962	nan	0.2073087127758373	nan	0.2267401169570081	nan	0.35006775398387685	nan	0.43084128930473575	nan	0.039458447294327834	nan	0.3539750445949211	nan	0.35314703162217004	nan	1.1515617332465848	nan	1.1245668210005992	nan	0.1895017306329892	nan	22.26861084299162	nan	966000	467969	126370	371661	582000	582
paths_branching_moderate_drop_group	1	0.23053782289071148	nan	0.29643907351481447	nan	0.014473347814893147	nan	0.21249017905115464	nan	0.22809961964128658	nan	0.36013061333983337	nan	0.43380485958133924	nan	0.0412112823012881	nan	0.35939742229478083	nan	0.3592063864151926	nan	1.1590426741925766	nan	1.1279505907095149	nan	0.21767217203373693	nan	22.215280923992395	nan	972000	454237	103983	413780	582000	582
paths_linear_moderate_drop	1	0.23685245283806675	nan	0.30303338681501285	nan	0.01594318215604292	nan	0.21364848220776175	nan	0.24004903881110923	nan	0.3653929857579573	nan	0.43821154693266906	nan	0.04310514421959593	nan	0.35915478548737123	nan	0.37078549159169216	nan	1.1513611886331854	nan	1.1192140504993444	nan	0.21000092211717017	nan	22.275813812972046	nan	965000	466459	97633	400908	552000	552
paths_linear_moderate_drop_group	1	0.22532011166153126	nan	0.28757710347730103	nan	0.016772436403431668	nan	0.21220088428270628	nan	0.22262768298703495	nan	0.35377061326726433	nan	0.42649533389455707	nan	0.0433031926622012	nan	0.3588404226790294	nan	0.35051597702328696	nan	1.1209674090872068	nan	1.0919705650110054	nan	0.2348273200455422	nan	22.17430157295894	nan	964000	468240	115885	379875	566000	566
