dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n50000	0.525150446273647	0	1.15077326869144	0	0.000137022990292815	0	0.0335448870206244	0	0.561220829915624	0	0.45151442523979	0	0.85244924641583	0	5.51154454033729e-05	0	0.176479099013349	0	0.46162095974345	0	1.47955591539315	0	1.45824884253902	0	0.00792313624183114	0	997	0	522.05	0	1	49850000	22148934	7150429	20550637	13250000	265	NA
