dataset	rmse	rmse_dropout	rmse_biozero	rmse_non_zero	n_total	n_dropout	n_biozero	n_non_zero
dataset_2_types_equal	2.1028591791409843	2.2066970195153046	0.07705121671902333	2.178722208788667	92300	36914	7279	48107
dataset_3_types_unequal	2.1405634264665894	2.287365247301429	0.037542477875658085	2.2004047173058963	92600	33394	7662	51544
dataset_4_types_rare	2.1714021406268	2.3972986782560626	0.05838840342944046	2.0804103768629596	93200	50349	8182	34669
dataset_multibatch_dropout	2.084394065261193	2.3338768345865617	0.04411712901872721	2.0777096536029775	291600	145828	36313	109459
AVG	2.1248047028738917		0.05427480676071227					
